,description,base lab cfm,hood inc cfm,sash driven cfm,lab total cfm,savings cad
0,current operation,452.0499999999963,0.0,71.97468067008708,494.0246806700897,0.0
1,reduced unoccupied ach,417.3245059288499,5.28023715415023,87.97602842370547,480.5807715067097,67.2195458169
2,reduced unoccupied face velocity,452.0499999999963,0.0,53.66592722319441,475.7159272231941,91.54376723447797
3,sash reduced 20%,452.0499999999963,0.0,40.42338636559817,462.4733863655968,157.7564715224645
4,sash reduced 50%,452.0499999999963,0.0,4.5110016622835545,426.56100166227714,337.31839503906286
5,"reduced ach, sash reduced 20%",416.2779841897199,5.43936758893284,54.38869578386309,446.10604756251695,239.5931655378638
6,"reduced ach, sash reduced 50%",419.51268774703186,4.947509881422954,15.084530497927908,409.54472812638096,422.39976271854374
7,"all reduced (ach, face vel, sash 50%)",419.60782608695297,4.933043478260898,14.858192360818402,409.3990619260304,423.1280937202965
