,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1357.0,1361.0,4812,1357.0,1357.0,1361.0
mean,44.62586747197662,599.5576291909521,0.56234413965087282,212.0146348545732,274.0341012728286,406.3557549546453
std,10.493303043395994,0.527209950138359,0.49614953854955735,44.36175680168878,31.448503953964753,24.4618893430113
min,28.305,595.40528,False,175.0,76.40840913636525,386.26207999999997
25%,40.759997999999996,599.6430399999999,0.0,186.43519103999998,264.7698725160547,393.02604876
50%,41.959998999999996,599.6430399999999,1.0,199.65329999999997,282.8354575590441,399.68631761999995
75%,48.744999,599.6430399999999,1.0,225.20189537999997,292.1820720391227,412.6460033333333
max,100.814995,601.7619199999999,True,487.34747152,300.2679731676703,599.6430399999999
