,per_hour_hood_data_count,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm,description
0,15.0,5.620481927710843,8159.497991967877,3150.0,0.0,7559.497991967871,3849.1607154472294,3717.6999441365515,170.26965817465666,3783.430329791886,7572.437864890159,7573.808399277108,12.939872922289164,14.310407309236936,current operation
1,15.0,5.620481927710843,5430.587349397586,3150.0,15.963855421686747,4846.551204819274,3848.0188589224254,3717.6999441365515,171.702540281675,3782.8594015294816,5026.507625878782,4979.880782704146,179.95642105950603,133.32957788487266,reduced overall ach
2,15.0,5.620481927710843,8159.497991967877,3150.0,0.0,7559.497991967871,3573.8196529678803,3717.6999441365515,185.79512185588052,3645.7597985522084,7563.116195499116,7573.808399277108,3.6182035312449856,14.310407309236936,current operation sash reduced .2
3,15.0,5.620481927710843,5430.587349397586,3150.0,15.963855421686747,4846.551204819274,3573.731134693123,3717.6999441365515,188.21765727793456,3645.715539414829,4931.407250637263,4979.880782704146,84.85604581798866,133.32957788487266,reduced overall ach sash reduced .2
