,minimum_evac,hood_unadjusted_sum,hood_adjusted_sum
2013-10-24 17:00:00-05:00,2885,3000.0,3000.0
2013-10-24 18:00:00-05:00,2885,3000.0,3000.0
2013-10-24 19:00:00-05:00,2885,3000.0,3000.0
2013-10-24 20:00:00-05:00,2885,3000.0,3000.0
2013-10-24 21:00:00-05:00,2885,3000.0,3000.0
2013-10-24 22:00:00-05:00,2885,3000.0,3000.0
2013-10-24 23:00:00-05:00,2885,3000.0,3000.0
2013-10-25 00:00:00-05:00,2885,3000.0,3000.0
2013-10-25 01:00:00-05:00,2885,3000.0,3000.0
2013-10-25 02:00:00-05:00,2885,3000.0,3000.0
2013-10-25 03:00:00-05:00,2885,3000.0,3000.0
2013-10-25 04:00:00-05:00,2885,3000.0,3000.0
2013-10-25 05:00:00-05:00,2885,3000.0,3000.0
2013-10-25 06:00:00-05:00,2885,3000.0,3000.0
2013-10-25 07:00:00-05:00,2885,3000.0,3000.0
2013-10-25 08:00:00-05:00,2885,3000.0,3000.0
2013-10-25 09:00:00-05:00,2885,3000.0,3000.0
2013-10-25 10:00:00-05:00,6760,3000.0,6760.0
2013-10-25 11:00:00-05:00,6760,3000.0,6760.0
2013-10-25 12:00:00-05:00,6760,3000.0,6760.0
2013-10-25 13:00:00-05:00,6760,3000.0,6760.0
2013-10-25 14:00:00-05:00,6760,3184.5716521874997,6760.0
2013-10-25 15:00:00-05:00,6760,3094.1038144791664,6760.0
2013-10-25 16:00:00-05:00,6760,3000.0,6760.0
2013-10-25 17:00:00-05:00,2885,3000.0,3000.0
2013-10-25 18:00:00-05:00,2885,3000.0,3000.0
2013-10-25 19:00:00-05:00,2885,3000.0,3000.0
2013-10-25 20:00:00-05:00,2885,3000.0,3000.0
2013-10-25 21:00:00-05:00,2885,3000.0,3000.0
2013-10-25 22:00:00-05:00,2885,3000.0,3000.0
2013-10-25 23:00:00-05:00,2885,3000.0,3000.0
2013-10-26 00:00:00-05:00,2885,3000.0,3000.0
2013-10-26 01:00:00-05:00,2885,3000.0,3000.0
2013-10-26 02:00:00-05:00,2885,3000.0,3000.0
2013-10-26 03:00:00-05:00,2885,3000.0,3000.0
2013-10-26 04:00:00-05:00,2885,3000.0,3000.0
2013-10-26 05:00:00-05:00,2885,3000.0,3000.0
2013-10-26 06:00:00-05:00,2885,3000.0,3000.0
2013-10-26 07:00:00-05:00,2885,3000.0,3000.0
2013-10-26 08:00:00-05:00,2885,3000.0,3000.0
2013-10-26 09:00:00-05:00,2885,3000.0,3000.0
2013-10-26 10:00:00-05:00,6760,3017.3979058333334,6760.0
2013-10-26 11:00:00-05:00,6760,3000.0,6760.0
2013-10-26 12:00:00-05:00,6760,3017.614577916667,6760.0
2013-10-26 13:00:00-05:00,6760,3000.0,6760.0
2013-10-26 14:00:00-05:00,6760,3017.614577916667,6760.0
2013-10-26 15:00:00-05:00,6760,3000.0,6760.0
2013-10-26 16:00:00-05:00,3660,3017.614577916667,3660.0
2013-10-26 17:00:00-05:00,2885,3000.0,3000.0
2013-10-26 18:00:00-05:00,2885,3000.0,3000.0
2013-10-26 19:00:00-05:00,2885,3000.0,3000.0
2013-10-26 20:00:00-05:00,2885,3000.0,3000.0
2013-10-26 21:00:00-05:00,2885,3000.0,3000.0
2013-10-26 22:00:00-05:00,2885,3000.0,3000.0
2013-10-26 23:00:00-05:00,2885,3000.0,3000.0
2013-10-27 00:00:00-05:00,2885,3000.0,3000.0
2013-10-27 01:00:00-05:00,2885,3000.0,3000.0
2013-10-27 02:00:00-05:00,2885,3000.0,3000.0
2013-10-27 03:00:00-05:00,2885,3000.0,3000.0
2013-10-27 04:00:00-05:00,2885,3000.0,3000.0
2013-10-27 05:00:00-05:00,2885,3000.0,3000.0
2013-10-27 06:00:00-05:00,2885,3000.0,3000.0
2013-10-27 07:00:00-05:00,2885,3000.0,3000.0
2013-10-27 08:00:00-05:00,2885,3000.0,3000.0
2013-10-27 09:00:00-05:00,2885,3000.0,3000.0
2013-10-27 10:00:00-05:00,6760,3017.614577916667,6760.0
2013-10-27 11:00:00-05:00,6760,3017.614577916667,6760.0
2013-10-27 12:00:00-05:00,6760,3000.0,6760.0
2013-10-27 13:00:00-05:00,6760,3000.0,6760.0
2013-10-27 14:00:00-05:00,6760,3000.0,6760.0
2013-10-27 15:00:00-05:00,6760,3000.0,6760.0
2013-10-27 16:00:00-05:00,6760,3000.0,6760.0
2013-10-27 17:00:00-05:00,2885,3000.0,3000.0
2013-10-27 18:00:00-05:00,2885,3000.0,3000.0
2013-10-27 19:00:00-05:00,2885,3000.0,3000.0
2013-10-27 20:00:00-05:00,2885,3000.0,3000.0
2013-10-27 21:00:00-05:00,2885,3000.0,3000.0
2013-10-27 22:00:00-05:00,2885,3000.0,3000.0
2013-10-27 23:00:00-05:00,2885,3000.0,3000.0
2013-10-28 00:00:00-05:00,2885,3000.0,3000.0
2013-10-28 01:00:00-05:00,2885,3000.0,3000.0
2013-10-28 02:00:00-05:00,2885,3000.0,3000.0
2013-10-28 03:00:00-05:00,2885,3000.0,3000.0
2013-10-28 04:00:00-05:00,2885,3000.0,3000.0
2013-10-28 05:00:00-05:00,2885,3000.0,3000.0
2013-10-28 06:00:00-05:00,2885,3000.0,3000.0
2013-10-28 07:00:00-05:00,2885,3000.0,3000.0
2013-10-28 08:00:00-05:00,2885,3000.0,3000.0
2013-10-28 09:00:00-05:00,2885,3000.0,3000.0
2013-10-28 10:00:00-05:00,6760,3071.5645743055557,6760.0
2013-10-28 11:00:00-05:00,6760,3047.011278402778,6760.0
2013-10-28 12:00:00-05:00,6760,3018.562491875,6760.0
2013-10-28 13:00:00-05:00,6760,3168.930184409722,6760.0
2013-10-28 14:00:00-05:00,6760,3049.420844166667,6760.0
2013-10-28 15:00:00-05:00,6760,3096.032612708333,6760.0
2013-10-28 16:00:00-05:00,6760,3080.706597222222,6760.0
2013-10-28 17:00:00-05:00,2885,3000.0,3000.0
2013-10-28 18:00:00-05:00,2885,3000.0,3000.0
2013-10-28 19:00:00-05:00,2885,3000.0,3000.0
2013-10-28 20:00:00-05:00,2885,3000.0,3000.0
2013-10-28 21:00:00-05:00,2885,3000.0,3000.0
2013-10-28 22:00:00-05:00,2885,3000.0,3000.0
2013-10-28 23:00:00-05:00,2885,3000.0,3000.0
2013-10-29 00:00:00-05:00,2885,3000.0,3000.0
2013-10-29 01:00:00-05:00,2885,3000.0,3000.0
2013-10-29 02:00:00-05:00,2885,3000.0,3000.0
2013-10-29 03:00:00-05:00,2885,3000.0,3000.0
2013-10-29 04:00:00-05:00,2885,3000.0,3000.0
2013-10-29 05:00:00-05:00,2885,3000.0,3000.0
2013-10-29 06:00:00-05:00,2885,3000.0,3000.0
2013-10-29 07:00:00-05:00,2885,3000.0,3000.0
2013-10-29 08:00:00-05:00,2885,3000.0,3000.0
2013-10-29 09:00:00-05:00,2885,3000.0,3000.0
2013-10-29 10:00:00-05:00,6760,3000.0,6760.0
2013-10-29 11:00:00-05:00,6760,3000.0,6760.0
2013-10-29 12:00:00-05:00,6760,3075.275,6760.0
2013-10-29 13:00:00-05:00,6760,3090.858327916667,6760.0
2013-10-29 14:00:00-05:00,6760,3114.36666125,6760.0
2013-10-29 15:00:00-05:00,6760,3523.533299479167,6760.0
2013-10-29 16:00:00-05:00,6760,3228.9048385416672,6760.0
2013-10-29 17:00:00-05:00,2885,3000.0,3000.0
2013-10-29 18:00:00-05:00,2885,3000.0,3000.0
2013-10-29 19:00:00-05:00,2885,3000.0,3000.0
2013-10-29 20:00:00-05:00,2885,3000.0,3000.0
2013-10-29 21:00:00-05:00,2885,3000.0,3000.0
2013-10-29 22:00:00-05:00,2885,3000.0,3000.0
2013-10-29 23:00:00-05:00,2885,3000.0,3000.0
2013-10-30 00:00:00-05:00,2885,3000.0,3000.0
2013-10-30 01:00:00-05:00,2885,3000.0,3000.0
2013-10-30 02:00:00-05:00,2885,3000.0,3000.0
2013-10-30 03:00:00-05:00,2885,3000.0,3000.0
2013-10-30 04:00:00-05:00,2885,3000.0,3000.0
2013-10-30 05:00:00-05:00,2885,3000.0,3000.0
2013-10-30 06:00:00-05:00,2885,3000.0,3000.0
2013-10-30 07:00:00-05:00,2885,3000.0,3000.0
2013-10-30 08:00:00-05:00,2885,3000.0,3000.0
2013-10-30 09:00:00-05:00,2885,3000.0,3000.0
2013-10-30 10:00:00-05:00,6760,3042.771868680555,6760.0
2013-10-30 11:00:00-05:00,6760,3000.0,6760.0
2013-10-30 12:00:00-05:00,6760,3022.6520833333334,6760.0
2013-10-30 13:00:00-05:00,6760,3209.6630208333336,6760.0
2013-10-30 14:00:00-05:00,6760,3185.03748375,6760.0
2013-10-30 15:00:00-05:00,6760,3187.3753056944443,6760.0
2013-10-30 16:00:00-05:00,6760,3033.3906231944447,6760.0
2013-10-30 17:00:00-05:00,2885,3000.0,3000.0
2013-10-30 18:00:00-05:00,2885,3000.0,3000.0
2013-10-30 19:00:00-05:00,2885,3000.0,3000.0
2013-10-30 20:00:00-05:00,2885,3000.0,3000.0
2013-10-30 21:00:00-05:00,2885,3000.0,3000.0
2013-10-30 22:00:00-05:00,2885,3000.0,3000.0
2013-10-30 23:00:00-05:00,2885,3000.0,3000.0
2013-10-31 00:00:00-05:00,2885,3000.0,3000.0
2013-10-31 01:00:00-05:00,2885,3000.0,3000.0
2013-10-31 02:00:00-05:00,2885,3000.0,3000.0
2013-10-31 03:00:00-05:00,2885,3000.0,3000.0
2013-10-31 04:00:00-05:00,2885,3000.0,3000.0
2013-10-31 05:00:00-05:00,2885,3000.0,3000.0
2013-10-31 06:00:00-05:00,2885,3000.0,3000.0
2013-10-31 07:00:00-05:00,2885,3000.0,3000.0
2013-10-31 08:00:00-05:00,2885,3000.0,3000.0
2013-10-31 09:00:00-05:00,2885,3000.0,3000.0
2013-10-31 10:00:00-05:00,6760,3066.063533541667,6760.0
2013-10-31 11:00:00-05:00,6760,3000.0,6760.0
2013-10-31 12:00:00-05:00,6760,3000.0,6760.0
2013-10-31 13:00:00-05:00,6760,3371.174105763889,6760.0
2013-10-31 14:00:00-05:00,6760,3196.360708041667,6760.0
2013-10-31 15:00:00-05:00,6760,3174.2534144791666,6760.0
2013-10-31 16:00:00-05:00,6760,3023.2140625,6760.0
2013-10-31 17:00:00-05:00,2885,3000.0,3000.0
2013-10-31 18:00:00-05:00,2885,3000.0,3000.0
2013-10-31 19:00:00-05:00,2885,3000.0,3000.0
2013-10-31 20:00:00-05:00,2885,3000.0,3000.0
2013-10-31 21:00:00-05:00,2885,3000.0,3000.0
2013-10-31 22:00:00-05:00,2885,3000.0,3000.0
2013-10-31 23:00:00-05:00,2885,3000.0,3000.0
2013-11-01 00:00:00-05:00,2885,3000.0,3000.0
2013-11-01 01:00:00-05:00,2885,3000.0,3000.0
2013-11-01 02:00:00-05:00,2885,3000.0,3000.0
2013-11-01 03:00:00-05:00,2885,3000.0,3000.0
2013-11-01 04:00:00-05:00,2885,3000.0,3000.0
2013-11-01 05:00:00-05:00,2885,3000.0,3000.0
2013-11-01 06:00:00-05:00,2885,3000.0,3000.0
2013-11-01 07:00:00-05:00,2885,3000.0,3000.0
2013-11-01 08:00:00-05:00,2885,3000.0,3000.0
2013-11-01 09:00:00-05:00,2885,3000.0,3000.0
2013-11-01 10:00:00-05:00,6760,3000.0,6760.0
2013-11-01 11:00:00-05:00,6760,3000.0,6760.0
2013-11-01 12:00:00-05:00,6760,3033.6659677083335,6760.0
2013-11-01 13:00:00-05:00,6760,3031.697903125,6760.0
2013-11-01 14:00:00-05:00,6760,3033.485416666667,6760.0
2013-11-01 15:00:00-05:00,6760,3000.8229220833337,6760.0
2013-11-01 16:00:00-05:00,3660,3000.0,3660.0
2013-11-01 17:00:00-05:00,2885,3000.0,3000.0
2013-11-01 18:00:00-05:00,2885,3000.0,3000.0
2013-11-01 19:00:00-05:00,2885,3000.0,3000.0
2013-11-01 20:00:00-05:00,2885,3000.0,3000.0
2013-11-01 21:00:00-05:00,2885,3000.0,3000.0
2013-11-01 22:00:00-05:00,2885,3000.0,3000.0
2013-11-01 23:00:00-05:00,2885,3000.0,3000.0
2013-11-02 00:00:00-05:00,2885,3000.0,3000.0
2013-11-02 01:00:00-05:00,2885,3000.0,3000.0
2013-11-02 02:00:00-05:00,2885,3000.0,3000.0
2013-11-02 03:00:00-05:00,2885,3000.0,3000.0
2013-11-02 04:00:00-05:00,2885,3000.0,3000.0
2013-11-02 05:00:00-05:00,2885,3000.0,3000.0
2013-11-02 06:00:00-05:00,2885,3000.0,3000.0
2013-11-02 07:00:00-05:00,2885,3000.0,3000.0
2013-11-02 08:00:00-05:00,2885,3000.0,3000.0
2013-11-02 09:00:00-05:00,2885,3000.0,3000.0
2013-11-02 10:00:00-05:00,6760,3000.0,6760.0
2013-11-02 11:00:00-05:00,6760,3000.0,6760.0
2013-11-02 12:00:00-05:00,6760,3000.0,6760.0
2013-11-02 13:00:00-05:00,6760,3000.0,6760.0
2013-11-02 14:00:00-05:00,6760,3000.0,6760.0
2013-11-02 15:00:00-05:00,6760,3000.0,6760.0
2013-11-02 16:00:00-05:00,6760,3000.0,6760.0
2013-11-02 17:00:00-05:00,2885,3000.0,3000.0
2013-11-02 18:00:00-05:00,2885,3000.0,3000.0
2013-11-02 19:00:00-05:00,2885,3000.0,3000.0
2013-11-02 20:00:00-05:00,2885,3000.0,3000.0
2013-11-02 21:00:00-05:00,2885,3000.0,3000.0
2013-11-02 22:00:00-05:00,2885,3000.0,3000.0
2013-11-02 23:00:00-05:00,2885,3000.0,3000.0
2013-11-03 00:00:00-05:00,2885,3000.0,3000.0
2013-11-03 01:00:00-05:00,2885,3000.0,3000.0
2013-11-03 02:00:00-05:00,2885,3000.0,3000.0
2013-11-03 03:00:00-05:00,2885,3000.0,3000.0
2013-11-03 04:00:00-05:00,2885,3000.0,3000.0
2013-11-03 05:00:00-05:00,2885,3000.0,3000.0
2013-11-03 06:00:00-05:00,2885,3000.0,3000.0
2013-11-03 07:00:00-05:00,2885,3000.0,3000.0
2013-11-03 08:00:00-05:00,2885,3000.0,3000.0
2013-11-03 09:00:00-05:00,2885,3000.0,3000.0
2013-11-03 10:00:00-05:00,6760,3000.0,6760.0
2013-11-03 11:00:00-05:00,6760,3000.0,6760.0
2013-11-03 12:00:00-05:00,6760,3000.0,6760.0
2013-11-03 13:00:00-05:00,6760,3000.0,6760.0
2013-11-03 14:00:00-05:00,6760,3000.0,6760.0
2013-11-03 15:00:00-05:00,6760,3000.0,6760.0
2013-11-03 16:00:00-05:00,6760,3000.0,6760.0
2013-11-03 17:00:00-05:00,2885,3000.0,3000.0
2013-11-03 18:00:00-05:00,2885,3000.0,3000.0
2013-11-03 19:00:00-05:00,2885,3000.0,3000.0
2013-11-03 20:00:00-05:00,2885,3000.0,3000.0
2013-11-03 21:00:00-05:00,2885,3000.0,3000.0
2013-11-03 22:00:00-05:00,2885,3000.0,3000.0
2013-11-03 23:00:00-05:00,2885,3000.0,3000.0
2013-11-04 00:00:00-05:00,2885,3000.0,3000.0
2013-11-04 01:00:00-05:00,2885,3000.0,3000.0
2013-11-04 02:00:00-05:00,2885,3000.0,3000.0
2013-11-04 03:00:00-05:00,2885,3000.0,3000.0
2013-11-04 04:00:00-05:00,2885,3000.0,3000.0
2013-11-04 05:00:00-05:00,2885,3000.0,3000.0
2013-11-04 06:00:00-05:00,2885,3000.0,3000.0
2013-11-04 07:00:00-05:00,2885,3000.0,3000.0
2013-11-04 08:00:00-05:00,2885,3000.0,3000.0
2013-11-04 09:00:00-05:00,2885,3000.0,3000.0
2013-11-04 10:00:00-05:00,6760,3072.0656195833335,6760.0
2013-11-04 11:00:00-05:00,6760,3000.0,6760.0
