,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,300.0,300.0,337,300.0,300.0,300.0
mean,31.620743697724095,215.3570302850414,0.25816023738872401,278.1526002477494,44.874596014508874,246.75481526639535
std,5.168664118764541,30.218986470175757,0.43827332791518153,55.34621700779955,30.04854526155267,38.93101259243853
min,22.754998999999998,205.53135999999998,False,210.0,1.6615312301542378,208.82511999999997
25%,27.689999,207.65023999999997,False,243.2690350255209,20.775676671528327,225.45963751276042
50%,32.934998,207.65024,0.0,271.36243004000005,43.41331359009372,240.57080767350004
75%,34.239998,209.76911999999996,True,293.1856895413334,55.07708534924956,251.53879433987504
max,54.02,533.95776,True,578.1940666666666,145.0237918728324,507.70251212625004
