,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,299.0,299.0,337,299.0,299.0,299.0
mean,30.339492709659048,248.89005112769303,0.22255192878338279,277.14375744112965,24.231430374727335,263.0169042844122
std,11.16496855791742,65.10567933238828,0.416578343047939,88.42685511456936,29.965018023131897,74.06584456845961
min,17.522499250000003,205.53135999999998,False,210.0,0.9114253704657825,207.76567999999997
25%,21.993332571428567,211.88799999999995,False,210.0,2.067060180851898,212.00343999999996
50%,24.059999,218.24463999999992,0.0,229.335034394375,6.9151884789746765,221.17592329041662
75%,44.07,290.28656,False,352.1373945136667,45.34310182690008,321.7641578210417
max,69.04999499999998,592.5801066666667,True,643.8987150669908,128.889577410956,618.2394108668287
