,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,304.0,304.0,337,304.0,304.0,304.0
mean,41.52022638250214,307.87197334307365,0.22551928783382788,360.57856490163203,47.61062022191568,334.22526912235264
std,9.882179025217583,38.5793049689909,0.41854529155780212,91.38851367456705,35.01110243320203,62.184283341075464
min,22.174998999999996,235.19567999999995,False,210.0,0.09294990560000196,222.59783999999996
25%,30.898748999999995,275.4544,False,258.08317608775,18.35843015504978,266.21845177272223
50%,47.23000000000001,313.59423999999996,0.0,389.8071419666666,44.12332717482768,352.08299299166663
75%,50.25331113749999,341.58994199999995,False,414.49203180341664,57.95705527456724,380.52952588333335
max,50.744999,523.36336,True,537.9181331495832,137.64510419694892,504.71938833333326
