,description,base lab cfm,hood inc cfm,sash driven cfm,lab total cfm,savings cad
0,current operation,263.94000000000204,0.0,26.117063185425582,260.05706318542735,0.0
1,reduced unoccupied ach,246.6027832699636,0.0,29.013616529917076,245.61639979988007,72.20331692773641
2,reduced unoccupied face velocity,263.94000000000204,0.0,20.347874713873832,254.28787471387577,28.845942357757934
3,sash reduced 20%,263.94000000000204,0.0,14.653416681543332,248.5934166815451,57.318232519411225
4,sash reduced 50%,263.94000000000204,0.0,1.0656593922326412,235.00565939223452,125.25701896596416
5,"reduced ach, sash reduced 20%",245.41027629911443,0.0,16.505345082290418,231.91562138140452,140.70720902011416
6,"reduced ach, sash reduced 50%",245.59373891001414,0.0,2.595357354589093,218.18909626460308,209.33983460412136
7,"all reduced (ach, face vel, sash 50%)",246.28172370088853,0.0,2.354747350334483,218.63647105122297,207.10296067102192
