,per_hour_hood_data_count,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
2013-10-24 17:00:00-05:00,1,1,586.1199999999999,175.0,0,586.1199999999999,419.79230673333336,315.71312,73.59509871952088,367.7527133666667,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-24 18:00:00-05:00,1,0,586.1199999999999,175.0,0,586.1199999999999,455.1432378266667,315.71312,98.59198181687559,385.42817891333334,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-24 19:00:00-05:00,1,1,586.1199999999999,175.0,0,586.1199999999999,437.46777228,315.71312,86.09354026819811,376.59044614000004,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-24 20:00:00-05:00,1,0,586.1199999999999,175.0,0,586.1199999999999,423.5242577066667,310.0627733333333,80.22938500387527,366.79351552,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-24 21:00:00-05:00,1,0,586.1199999999999,175.0,0,586.1199999999999,457.2163361422222,311.47535999999997,103.05443252691231,384.34584807111105,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-24 22:00:00-05:00,1,0,586.1199999999999,175.0,0,586.1199999999999,443.9567065111111,311.47535999999997,93.6784584987316,377.71603325555554,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-24 23:00:00-05:00,1,0,586.1199999999999,175.0,0,586.1199999999999,457.60864604,311.47535999999997,103.33183751595742,384.54200302,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-25 00:00:00-05:00,1,0,586.1199999999999,175.0,0,586.1199999999999,455.1432378266667,311.47535999999997,101.58853064991622,383.30929891333335,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-25 03:00:00-05:00,1,0,586.1199999999999,175.0,0,586.1199999999999,428.5432806588889,311.47535999999997,82.77952055730894,370.00932032944445,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-25 04:00:00-05:00,1,0,586.1199999999999,175.0,0,586.1199999999999,450.72437144,311.47535999999997,98.46392026274688,381.09986572,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-25 05:00:00-05:00,1,0,586.1199999999999,175.0,0,586.1199999999999,436.4051999999999,311.47535999999997,88.33873703655064,373.9402799999999,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-25 06:00:00-05:00,1,0,586.1199999999999,175.0,0,586.1199999999999,454.86686170333337,311.47535999999997,101.39310321894946,383.17111085166664,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-25 09:00:00-05:00,1,1,586.1199999999999,175.0,0,586.1199999999999,427.5889333333333,523.36336,67.72274656025364,475.47614666666664,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-25 10:00:00-05:00,1,1,586.1199999999999,175.0,0,586.1199999999999,457.3295805866667,313.59423999999996,101.63623402499022,385.4619102933333,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-25 11:00:00-05:00,1,0,586.1199999999999,175.0,0,586.1199999999999,418.2628244666667,313.59423999999996,74.01186585357681,365.9285322333333,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-25 13:00:00-05:00,1,0,586.1199999999999,175.0,0,586.1199999999999,459.5621042133333,315.71312,101.71659220404433,387.63761210666667,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-25 14:00:00-05:00,1,0,586.1199999999999,175.0,0,586.1199999999999,446.3055050533333,315.71312,92.34276104253651,381.0093125266667,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-25 15:00:00-05:00,1,0,586.1199999999999,175.0,0,586.1199999999999,446.3055050533333,315.71312,92.34276104253651,381.0093125266667,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-25 16:00:00-05:00,1,1,586.1199999999999,175.0,0,586.1199999999999,459.5621042133333,315.71312,101.71659220404433,387.63761210666667,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-25 17:00:00-05:00,1,1,586.1199999999999,175.0,0,586.1199999999999,419.79230673333336,315.71312,73.59509871952088,367.7527133666667,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-25 18:00:00-05:00,1,1,586.1199999999999,175.0,0,586.1199999999999,437.46777228,315.71312,86.09354026819811,376.59044614000004,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-25 19:00:00-05:00,1,1,586.1199999999999,175.0,0,586.1199999999999,455.1432378266667,315.71312,98.59198181687559,385.42817891333334,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-25 20:00:00-05:00,1,0,586.1199999999999,175.0,0,586.1199999999999,459.5621042133333,315.71312,101.71659220404433,387.63761210666667,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-25 21:00:00-05:00,1,0,586.1199999999999,175.0,0,586.1199999999999,441.88663866666667,315.71312,89.21815065536705,378.79987933333337,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-25 23:00:00-05:00,1,0,586.1199999999999,175.0,0,586.1199999999999,446.3055050533333,315.71312,92.34276104253651,381.0093125266667,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-26 00:00:00-05:00,1,0,586.1199999999999,175.0,0,586.1199999999999,446.3055050533333,315.71312,92.34276104253651,381.0093125266667,586.1199999999999,586.1199999999999,0.0,0.0
2013-10-26 01:00:00-05:00,1,1,586.1199999999999,175.0,0,586.1199999999999,424.21117312,315.71312,76.71970910669006,369.96214656,586.1199999999999,586.1199999999999,0.0,0.0
