,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
count,337.0,337.0,337.0,337.0,337.0,301.0,305.0,301.0,305.0,337.0,337.0,337.0,337.0
mean,2.765578635014837,5380.346191889243,2520.0,0.0,5380.346191889243,3041.087648310919,3334.447318238269,347.2835388795084,3189.619759093023,5380.346191889243,5407.122661340477,0.0,26.776469451239777
std,2.757285108065763,1239.071557885682,0.0,0.0,1239.071557885682,516.2662630225095,818.4040795655727,275.45563294588936,656.226616672884,1239.071557885682,1189.2539248934638,0.0,79.47315748124765
min,0.0,2896.6666666666665,2520.0,0.0,2896.6666666666665,2566.0591060423612,2592.4496799999993,38.38207043157564,2585.9939225479993,2896.6666666666665,2896.6666666666665,0.0,0.0
25%,1.0,5996.666666666667,2520.0,0.0,5996.666666666667,2748.3825561116664,2996.9791866666665,182.19120333781595,2895.8875310788544,5996.666666666667,5996.666666666667,0.0,0.0
50%,2.0,5996.666666666667,2520.0,0.0,5996.666666666667,2865.741371489271,3091.4459199999997,265.20317158204756,3001.254989018773,5996.666666666667,5996.666666666667,0.0,0.0
75%,5.0,5996.666666666667,2520.0,0.0,5996.666666666667,3139.8336011454167,3302.980773333333,392.11032966649486,3199.0580897235727,5996.666666666667,5996.666666666667,0.0,0.0
max,10.0,5996.666666666667,2520.0,0.0,5996.666666666667,5166.3020059451555,6132.038719999999,1598.912859657529,5584.475637320756,5996.666666666667,6132.038719999999,0.0,519.3531442424242
