,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
count,337.0,337.0,337.0,337.0,337.0,301.0,305.0,301.0,305.0,337.0,337.0,337.0,337.0
mean,2.7863501483679527,3813.4817012858566,2520.0,24.094955489614243,3837.576656775471,3988.5964329572666,3334.447318238269,558.5251408861583,3664.974387754674,4186.540116086905,4020.042797905618,348.9634593114375,182.46614113014846
std,2.765980198838119,692.068737897015,0.0,52.924838929066716,642.2423433989335,923.1038219705172,818.4040795655727,251.1745222282912,859.0666330502452,801.0083374929502,695.6260604446045,611.870583028276,389.14731857269413
min,0.0,2380.0,2520.0,0.0,2520.0,2791.8213706791666,2592.4496799999993,133.40451421684222,2697.2925560490735,2520.0,2520.0,0.0,0.0
25%,1.0,3930.0,2520.0,0.0,3930.0,3506.163453646296,2996.9791866666665,388.2354629563893,3299.024822322164,3930.0,3930.0,0.0,0.0
50%,2.0,3930.0,2520.0,0.0,3930.0,3793.825135424943,3091.4459199999997,525.0854948408237,3446.2046978246526,3930.0,3930.0,0.0,0.0
75%,4.0,4446.666666666666,2520.0,0.0,4446.666666666666,4183.010053486805,3302.980773333333,703.4954402001483,3720.9101401062494,4446.666666666666,4446.666666666666,353.11477456006924,83.92694666666648
max,11.0,4446.666666666666,2520.0,140.0,4446.666666666666,7133.808931380296,6132.038719999999,1502.832317886548,6577.656372356812,7133.808931380296,6132.038719999999,2687.1422647136296,2202.0387199999986
