,occupancy,minimum,hood_undjusted_sum,hood_adjusted_sum
2013-10-26 08:00:00-05:00,True,4967,4209.3629130555555,4967.0
2013-10-26 08:30:00-05:00,True,4967,3923.7200747222223,4967.0
2013-10-26 09:00:00-05:00,True,4967,4060.584663888889,4967.0
2013-10-26 09:30:00-05:00,True,4967,4263.761056666667,4967.0
2013-10-26 10:00:00-05:00,True,4967,4120.805499166667,4967.0
2013-10-26 10:30:00-05:00,True,4967,4336.663805277778,4967.0
2013-10-26 11:00:00-05:00,True,4967,4159.058275972222,4967.0
2013-10-26 11:30:00-05:00,True,4967,4143.6867297222225,4967.0
2013-10-26 12:00:00-05:00,True,4967,4105.8957594444455,4967.0
2013-10-26 12:30:00-05:00,True,4967,3976.022154166667,4967.0
2013-10-26 13:00:00-05:00,False,2702,4098.079096666666,4098.079096666666
2013-10-26 13:30:00-05:00,True,4967,4530.260336944444,4967.0
2013-10-26 14:00:00-05:00,True,4967,4629.326995833334,4967.0
2013-10-26 14:30:00-05:00,True,4967,4338.015201944445,4967.0
2013-10-26 15:00:00-05:00,True,4967,4072.5508662962966,4967.0
2013-10-26 15:30:00-05:00,True,4967,4165.979106388889,4967.0
2013-10-26 16:00:00-05:00,True,4967,4318.799933888889,4967.0
2013-10-26 16:30:00-05:00,True,4967,4222.780495277779,4967.0
2013-10-26 17:00:00-05:00,True,4967,4084.618005,4967.0
2013-10-26 17:30:00-05:00,True,4967,4344.193001111112,4967.0
2013-10-26 18:00:00-05:00,True,4967,4376.241604444444,4967.0
2013-10-26 18:30:00-05:00,True,4967,4141.354116111112,4967.0
2013-10-26 19:00:00-05:00,True,4967,4295.640215555555,4967.0
2013-10-26 19:30:00-05:00,False,2702,4225.173564444445,4225.173564444445
2013-10-26 20:00:00-05:00,True,4967,4826.431874444445,4967.0
2013-10-26 20:30:00-05:00,True,4967,4070.2402311111114,4967.0
2013-10-26 21:00:00-05:00,True,4967,4416.9297891666665,4967.0
2013-10-26 21:30:00-05:00,True,4967,4226.159648333334,4967.0
2013-10-26 22:00:00-05:00,True,4967,4497.514046481481,4967.0
2013-10-26 22:30:00-05:00,True,4967,4265.740236944444,4967.0
2013-10-26 23:00:00-05:00,False,2702,4059.1105917592595,4059.1105917592595
