,description,base lab cfm,hood inc cfm,sash driven cfm,lab total cfm,savings cad
0,current operation,541.6800000000214,0.0,97.48923094870932,639.1692309487121,0.0
1,reduced unoccupied ach,507.514881720442,0.0,130.14757570239613,637.6624574228291,7.533867629414885
2,reduced unoccupied face velocity,541.6800000000214,0.0,44.03968671750316,585.7196867175161,267.24772115598
3,sash reduced 20%,541.6800000000214,0.0,1.660610625824448,543.3406106258415,479.1431016143531
4,sash reduced 50%,541.6800000000214,0.0,0.0,541.6800000000214,487.44615474345323
5,"reduced ach, sash reduced 20%",507.968903225818,0.0,26.510561974496827,534.4794652003133,523.4488287419941
6,"reduced ach, sash reduced 50%",507.06086021506525,0.0,0.0,507.06086021506525,660.5418536682341
7,"all reduced (ach, face vel, sash 50%)",508.2526666666789,0.0,0.0,508.2526666666789,654.5828214101658
