,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1680.0,1686.0,4796,1680.0,1680.0,1686.0
mean,36.12773611412022,235.14570674443146,0.44453711426188491,183.32095771054273,36.697231414195294,209.2891902624037
std,6.324997208675508,48.26712843271764,0.49696616023623802,16.917744929777133,24.51622041394107,31.739971556569586
min,22.754998999999998,203.41248,False,175.0,20.090657278327676,189.20623999999998
25%,32.934998,207.65024000000003,0.0,175.0,23.08720611136823,191.32512000000003
50%,36.664998374999996,214.00688,0.0,175.0,27.58202936092981,194.50344
75%,38.599998,243.6712,1.0,181.7190330938889,39.738898717457936,211.98416214
max,54.514998999999996,629.30736,True,261.95865696,263.31692710903144,445.63300848
