,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1680.0,1686.0,4796,1680.0,1680.0,1686.0
mean,36.12773611412022,235.14570674443146,0.43744787322768974,334.9150725987191,71.65985864586779,284.81650728854106
std,6.324997208675508,48.26712843271764,0.49612352601898585,59.20932940751741,24.491833004261398,50.468147466421186
min,22.754998999999998,203.41248,False,202.02699113333333,0.03210527814330941,204.83861556666665
25%,32.934998,207.65024000000003,0.0,298.7563833333333,60.15781944600591,253.25551999999996
50%,36.664998374999996,214.00688,0.0,334.80882197,79.50526361190211,274.5763133333333
75%,38.599998,243.6712,1.0,363.06256406,89.1076536336838,301.0649051266667
max,54.514998999999996,629.30736,True,518.98279048,106.581529417008,574.09350372
