,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1680.0,1686.0,4796,1680.0,1680.0,1686.0
mean,36.12773611412022,235.14570674443146,0.44453711426188491,335.597261655933,72.13112052032395,285.15638795761606
std,6.324997208675508,48.26712843271764,0.49696616023623802,58.997009818601306,24.20869704014043,50.41636981317353
min,22.754998999999998,203.41248,False,201.76099113333333,0.4864547135329925,204.70561556666667
25%,32.934998,207.65024000000003,0.0,301.51986666666676,60.945707814716535,254.44784418666666
50%,36.664998374999996,214.00688,0.0,335.02700000000004,79.80058285583519,275.62152447999995
75%,38.599998,243.6712,1.0,361.45945490666674,89.185649199277,300.27399104
max,54.514998999999996,629.30736,True,524.3541333333334,107.07806611557768,561.4993375199999
