,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1680.0,1686.0,4796,1680.0,1680.0,1686.0
mean,36.12773611412022,235.14570674443146,0.43744787322768974,183.20335520605545,36.780388942603075,209.230598267285
std,6.324997208675508,48.26712843271764,0.49612352601898585,16.73675195598847,24.67012116349136,31.63260784724248
min,22.754998999999998,203.41248,False,175.0,20.090657278327676,189.20623999999998
25%,32.934998,207.65024000000003,0.0,175.0,23.08720611136823,191.32512000000003
50%,36.664998374999996,214.00688,0.0,175.0,27.58202936092981,194.50344
75%,38.599998,243.6712,1.0,181.61990000000003,40.22669842349585,211.1848689
max,54.514998999999996,629.30736,True,262.1770666666667,275.7845155618061,441.85475862
