,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1680.0,1686.0,4796,1680.0,1680.0,1686.0
mean,36.12773611412022,235.14570674443146,0.43744787322768974,183.28956409095886,36.71943005548921,209.27354931314437
std,6.324997208675508,48.26712843271764,0.49612352601898585,16.732611146307324,24.71152498893993,31.615383915127822
min,22.754998999999998,203.41248,False,175.0,20.090657278327676,189.20623999999998
25%,32.934998,207.65024000000003,0.0,175.0,23.08720611136823,191.32512000000003
50%,36.664998374999996,214.00688,0.0,175.0,27.58202936092981,194.50344
75%,38.599998,243.6712,1.0,182.13136084500002,39.61089319918538,211.98416214
max,54.514998999999996,629.30736,True,259.43982372,268.6601793030777,444.37359186000003
