,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
count,334.0,334.0,334.0,334.0,334.0,200.0,205.0,200.0,205.0,334.0,334.0,334.0,334.0
mean,3.3622754491017965,8045.319361277437,3150.0,0.0,8045.319361277437,3663.5092769392027,3737.8609696865797,223.52060216318668,3699.833465816335,8045.918538744901,8051.854936426531,0.5991774674650697,6.535575149095744
std,3.1466482814867365,1726.7593141102354,0.0,0.0,1726.7593141102354,746.2421049363708,945.5380195847653,316.2482848002287,834.7901330870766,1725.3286742446257,1712.593553466544,10.950367798889838,80.34975687327261
min,0.0,3836.6666666666665,3150.0,0.0,3836.6666666666665,3150.0,3110.5158399999996,13.68591032898725,3130.2579199999996,3836.6666666666665,3836.6666666666665,0.0,0.0
25%,1.0,8751.666666666668,3150.0,0.0,8751.666666666668,3150.0,3127.4668799999995,21.453042412306896,3139.7928799999995,8751.666666666668,8751.666666666668,0.0,0.0
50%,2.0,8751.666666666668,3150.0,0.0,8751.666666666668,3306.2186666666666,3318.166079999999,56.346668186094625,3313.419566533333,8751.666666666668,8751.666666666668,0.0,0.0
75%,5.75,8751.666666666668,3150.0,0.0,8751.666666666668,3800.7629780375,3807.6273599999995,326.7295679912147,3864.4428147619046,8751.666666666668,8751.666666666668,0.0,0.0
max,12.0,8751.666666666668,3150.0,0.0,8751.666666666668,5990.608908082144,6862.378130909091,1505.2177537007396,6299.153017234165,8751.666666666668,8751.666666666668,200.12527413333328,1333.400533333332
