,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
count,334.0,334.0,334.0,334.0,334.0,200.0,205.0,200.0,205.0,334.0,334.0,334.0,334.0
mean,3.4221556886227544,8015.888223552884,3150.0,0.0,8015.888223552884,3264.434813881148,3737.8609696865797,364.00981437053156,3500.9631227733466,8015.888223552884,8018.431581536311,0.0,2.543357983427086
std,3.356440650086059,1756.193414212224,0.0,0.0,1756.193414212224,224.03356135502386,945.5380195847653,522.4555210403793,573.335516480992,1756.193414212224,1750.4417108006878,0.0,33.95919889096193
min,0.0,3836.6666666666665,3150.0,0.0,3836.6666666666665,3150.0,3110.5158399999996,13.68591032898725,3130.2579199999996,3836.6666666666665,3836.6666666666665,0.0,0.0
25%,1.0,8751.666666666668,3150.0,0.0,8751.666666666668,3150.0,3127.4668799999995,15.933321953721904,3138.7334399999995,8751.666666666668,8751.666666666668,0.0,0.0
50%,2.0,8751.666666666668,3150.0,0.0,8751.666666666668,3150.0,3318.166079999999,131.39728453595959,3234.9305919999997,8751.666666666668,8751.666666666668,0.0,0.0
75%,6.0,8751.666666666668,3150.0,0.0,8751.666666666668,3279.891552945,3807.6273599999995,445.54030349221625,3514.1060393674998,8751.666666666668,8751.666666666668,0.0,0.0
max,12.0,8751.666666666668,3150.0,0.0,8751.666666666668,4317.015529308571,6862.378130909091,2152.2038107318094,5396.70935324892,8751.666666666668,8751.666666666668,0.0,537.3811931313135
