,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
count,334.0,334.0,334.0,334.0,334.0,200.0,205.0,200.0,205.0,334.0,334.0,334.0,334.0
mean,5.395209580838324,8060.034930139712,3150.0,0.0,8060.034930139712,3566.554330305207,3737.8609696865797,204.66718662781113,3649.4390318027044,8060.034930139712,8070.643506611407,0.0,10.608576471697294
std,6.194503117673191,1711.6621583873055,0.0,0.0,1711.6621583873055,723.461092808589,945.5380195847653,250.94500026104856,820.5910798997592,1711.6621583873055,1689.9846359278718,0.0,127.03412235817964
min,0.0,3836.6666666666665,3150.0,0.0,3836.6666666666665,3150.0,3110.5158399999996,13.68591032898725,3130.2579199999996,3836.6666666666665,3836.6666666666665,0.0,0.0
25%,1.0,8751.666666666668,3150.0,0.0,8751.666666666668,3150.0,3127.4668799999995,15.933321953721904,3138.7334399999995,8751.666666666668,8751.666666666668,0.0,0.0
50%,2.0,8751.666666666668,3150.0,0.0,8751.666666666668,3218.477869226667,3318.166079999999,103.21856796338278,3272.3120066666665,8751.666666666668,8751.666666666668,0.0,0.0
75%,15.0,8751.666666666668,3150.0,0.0,8751.666666666668,3519.0539379250004,3807.6273599999995,313.141069106768,3622.887762612064,8751.666666666668,8751.666666666668,0.0,0.0
max,15.0,8751.666666666668,3150.0,0.0,8751.666666666668,5982.036698746668,6862.378130909091,1048.4895733638102,6371.365723873713,8751.666666666668,8751.666666666668,0.0,2116.8942504761903
