,per_hour_hood_data_count,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
2013-10-24 17:00:00-05:00,1,True,211.02,175.0,0,-318.98,249.64099113333336,205.53135999999998,31.19021929001729,227.58617556666667,249.64099113333336,205.53135999999998,568.6209911333334,524.51136
2013-10-24 18:00:00-05:00,1,True,211.02,175.0,0,-318.98,260.42939076,205.53135999999998,38.818769824183576,232.98037538,260.42939076,205.53135999999998,579.40939076,524.51136
2013-10-24 19:00:00-05:00,1,False,211.02,175.0,0,-318.98,272.40142006518516,206.47308444444445,46.61837318976828,239.4372522548148,272.40142006518516,206.47308444444445,591.3814200651852,525.4530844444445
2013-10-24 20:00:00-05:00,1,True,211.02,175.0,0,-318.98,261.89333022222223,207.65024,38.35565692864707,234.77178511111111,261.89333022222223,207.65024,580.8733302222222,526.63024
2013-10-24 21:00:00-05:00,1,False,185.01333333333332,175.0,0,-344.9866666666667,272.4661333333334,207.65024000000003,45.831757704663914,240.0581866666667,272.4661333333334,207.65024000000003,617.4528,552.6369066666667
2013-10-24 22:00:00-05:00,1,False,185.01333333333332,175.0,0,-344.9866666666667,272.4661333333334,209.23940000000002,44.70805189227367,240.8527666666667,272.4661333333334,209.23940000000002,617.4528,554.2260666666667
2013-10-24 23:00:00-05:00,1,False,185.01333333333332,175.0,0,-344.9866666666667,272.46613333333335,209.76912,44.333483288143356,241.11762666666667,272.46613333333335,209.76912,617.4528,554.7557866666666
2013-10-25 00:00:00-05:00,1,False,185.01333333333332,175.0,0,-344.9866666666667,254.12706666666668,207.47366666666665,32.98893550540858,230.80036666666666,254.12706666666668,207.47366666666665,599.1137333333334,552.4603333333333
2013-10-25 03:00:00-05:00,1,True,211.02,175.0,0,-318.98,267.1787984133333,206.76737333333335,42.71732833521098,236.97308587333333,267.1787984133333,206.76737333333335,586.1587984133333,525.7473733333334
2013-10-25 04:00:00-05:00,1,False,185.01333333333332,175.0,0,-344.9866666666667,251.5072,207.65024,31.011553818227096,229.57872,251.5072,207.65024,596.4938666666667,552.6369066666666
2013-10-25 05:00:00-05:00,1,False,185.01333333333332,175.0,0,-344.9866666666667,254.12706666666674,206.23765333333333,33.86292891504567,230.18236000000002,254.12706666666674,206.23765333333333,599.1137333333334,551.22432
