,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1703.0,1708.0,4796,1703.0,1703.0,1708.0
mean,33.51066827727202,234.05525025045435,0.44599666388657216,311.322486630362,57.62822417010587,272.6003920138414
std,7.693496964290126,51.872835229394816,0.4971269145031107,72.18913346658256,25.740010908955405,58.73785520850403
min,18.469998999999998,194.93696,False,175.0,0.703045654787013,190.26567999999997
25%,28.385,207.65024,0.0,262.77999066666666,36.79742828422346,235.35511533333332
50%,32.079997999999996,209.76912,0.0,293.6994605688889,56.55108794115383,251.71131076
75%,38.524998,243.6712,1.0,359.566648,80.79011758894256,300.07115708999993
max,75.610001,625.0695999999999,True,706.3876948799999,105.29701068400674,645.7569522466665
