,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1703.0,1708.0,4796,1703.0,1703.0,1708.0
mean,33.51066827727202,234.05525025045435,0.44599666388657216,311.46661745407187,57.754937257334404,272.6722464613768
std,7.693496964290126,51.872835229394816,0.4971269145031107,71.89228277993163,25.672969933073603,58.55605262260901
min,18.469998999999998,194.93696,False,175.0,1.8050358454985647,190.26567999999997
25%,28.385,207.65024,0.0,262.89665733333334,36.78085828332431,235.565373035
50%,32.079997999999996,209.76912,0.0,295.88160000000005,57.3767938300914,252.22948769
75%,38.524998,243.6712,1.0,361.5219813333333,80.79011758894256,300.8129908533333
max,75.610001,625.0695999999999,True,726.8641429466666,103.56744635340527,659.0158314733333
