,per_hour_hood_data_count,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
count,334.0,334.0,334.0,334.0,334.0,334.0,166.0,170.0,166.0,170.0,334.0,334.0,334.0,334.0
mean,9.919161676646707,5.362275449101796,5408.779940119767,3150.0,16.26497005988024,4825.044910179645,3848.0188589224254,3720.8919420000047,171.702540281675,3780.639852108787,4914.484329029577,4894.465078349971,89.43941884993413,69.42016817032592
std,6.230029322657281,6.203061500900987,965.7283435108417,0.0,43.54579930471122,925.4759200852457,1104.8050338059343,934.3483328744765,224.73831474380947,1006.413192834989,895.1485908343266,856.232235827001,273.3592157489813,228.5425464031605
min,0.0,0.0,3017.5,3150.0,0.0,2550.0,3150.0,3110.5158399999996,13.685910328541569,3130.2579199999996,2550.0,2550.0,0.0,0.0
25%,4.0,1.0,5475.0,3150.0,0.0,4875.0,3153.324248889583,3127.4668799999995,20.387309927621207,3139.8590949999993,4875.0,4875.0,0.0,0.0
50%,14.0,2.0,5475.0,3150.0,0.0,4875.0,3302.386669966667,3318.4015111111107,59.23695619854128,3309.963377777777,4875.0,4875.0,0.0,0.0
75%,15.0,15.0,6294.166666666667,3150.0,0.0,5694.166666666667,3932.7266949427085,3802.7127355555554,254.34491365434525,3768.4341166749996,5694.166666666667,5694.166666666667,0.0,0.0
max,15.0,15.0,6294.166666666667,3150.0,132.5,5694.166666666667,7333.034226118056,6884.594266666666,1213.6318048310588,7108.814246392361,7333.034226118056,6884.594266666666,1638.8675594513888,1255.5084799999995
