,description,base lab cfm,hood inc cfm,sash driven cfm,lab total cfm,savings cad
0,current operation,282.28000000000117,242.72000000000105,140.6002674162307,635.6002674162304,0.0
1,reduced unoccupied ach,262.28838966202574,262.7116103379742,140.90760795070076,635.9076079507009,0.0
2,reduced unoccupied face velocity,282.28000000000117,242.72000000000105,104.2622065078642,599.2622065078641,181.69030454183144
3,sash reduced 20%,282.28000000000117,242.72000000000105,92.03700877014614,587.0370087701465,242.81629323041955
4,sash reduced 50%,282.28000000000117,242.72000000000105,49.21504797175419,544.2150479717544,456.9260972223799
5,"reduced ach, sash reduced 20%",263.25475149105176,261.7452485089484,92.12003935403997,587.1200393540403,242.4011403109506
6,"reduced ach, sash reduced 50%",263.1339562624236,261.8660437375765,49.419986158391396,544.4199861583911,455.9014062891964
7,"all reduced (ach, face vel, sash 50%)",263.5567395626224,261.4432604373778,49.41724669631305,544.4172466963131,455.9151035995865
