,description,base lab cfm,hood inc cfm,sash driven cfm,lab total cfm,savings cad
0,current operation,637.0799999999879,0.0,862.4835523756533,1376.5635523756548,0.0
1,reduced unoccupied ach,582.458346094933,0.0,916.0831973407151,1375.541543435659,5.110044699979426
2,reduced unoccupied face velocity,637.0799999999879,0.0,521.3821786815333,1035.4621786815333,1705.5068684706077
3,sash reduced 20%,637.0799999999879,0.0,587.844087511578,1101.9240875115804,1373.197324320372
4,sash reduced 50%,637.0799999999879,0.0,175.29445521959178,689.3744552195913,3435.9454857803175
5,"reduced ach, sash reduced 20%",581.5214395099413,0.0,643.4506687042467,1101.9721082142,1372.9572208072739
6,"reduced ach, sash reduced 50%",582.7394180704309,0.0,229.47751784145825,689.2169359119009,3436.7330823187694
7,"all reduced (ach, face vel, sash 50%)",582.645727411932,0.0,229.30418690188824,688.9499143138331,3438.0681903091086
