,per_hour_hood_data_count,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
count,1682.0,1682,1682.0,1682.0,1682.0,1682.0,1682.0,1682.0,1682.0,1682.0,1682.0,1682.0,1682.0,1682.0
mean,1.0,0.52497027348394765,617.4053269916975,175.0,0.0,617.4053269916975,248.46335579223614,236.96842062821815,33.45716805692319,242.715888210228,617.424185091523,617.4053269916975,0.018858099825604435,0.0
std,0.0,0.49952460952660704,91.83689290219488,0.0,0.0,91.83689290219488,89.59976820354059,54.43829027634573,25.47287464623975,68.1499693322973,91.85563643111337,91.83689290219488,0.5521795584506164,0.0
min,1.0,False,516.04,175.0,0.0,516.04,175.0,205.53135999999998,0.1499049877363038,190.26567999999997,516.04,516.04,0.0,0.0
25%,1.0,0.0,516.04,175.0,0.0,516.04,177.97709328000002,214.00688,17.139186502586426,200.61023528666666,516.04,516.04,0.0,0.0
50%,1.0,1.0,700.5600000000001,175.0,0.0,700.5600000000001,208.49394048,216.12575999999999,26.083754944409336,211.96348608333335,700.5600000000001,700.5600000000001,0.0,0.0
75%,1.0,1.0,700.5600000000001,175.0,0.0,700.5600000000001,283.92980000000006,235.19567999999995,41.066499109614874,258.63908893055554,700.5600000000001,700.5600000000001,0.0,0.0
max,1.0,True,700.5600000000001,175.0,0.0,700.5600000000001,718.66478096,625.0695999999999,123.96852491345864,671.86719048,718.66478096,700.5600000000001,18.10478095999997,0.0
