,description,base lab cfm,hood inc cfm,sash driven cfm,lab total cfm,savings cad
0,current operation,266.26000000000613,0.0,107.25700322483976,373.5170032248418,0.0
1,reduced unoccupied ach,240.3662394603777,0.0,127.31550593755011,367.6817453979206,29.176289134605895
2,reduced unoccupied face velocity,266.26000000000613,0.0,66.55424143064577,332.8142414306489,203.51380897096448
3,sash reduced 20%,266.26000000000613,0.0,50.82218991633844,317.08218991633834,282.1740665425173
4,sash reduced 50%,266.26000000000613,0.0,0.07245498678221272,266.3324549867878,535.92274119027
5,"reduced ach, sash reduced 20%",239.2269139966341,0.0,68.31191039814749,307.5388243947755,329.89089415033163
6,"reduced ach, sash reduced 50%",239.43406408095106,0.0,5.8695121633924465,245.30357624434052,641.0671349025064
7,"all reduced (ach, face vel, sash 50%)",239.29596402473976,0.0,5.881386836742856,245.1773508614794,641.698261816812
