1382591497,mcintyre-800-1__demo-model__demo-lab-b,mcintyre-800-2__demo-model__demo-lab-b,mcintyre-1317-1__demo-model__demo-lab-b,mcintyre-805-1__demo-model__demo-lab-b,mcintyre-810-1__demo-model__demo-lab-b,mcintyre-825-1__demo-model__demo-lab-b,mcintyre-815-1__demo-model__demo-lab-b,mcintyre-815-2__demo-model__demo-lab-b,mcintyre-1012-1__demo-model__demo-lab-b,mcintyre-1217-1__demo-model__demo-lab-b,mcintyre-1307-1__demo-model__demo-lab-b,mcintyre-1312-1__demo-model__demo-lab-b,mcintyre-1309-1__demo-model__demo-lab-b,mcintyre-1303-1__demo-model__demo-lab-b,mcintyre-1002-1__demo-model__demo-lab-b,mcintyre-1003-1__demo-model__demo-lab-b,mcintyre-1314-1__demo-model__demo-lab-b,mcintyre-944-1__demo-model__demo-lab-b,mcintyre-1313-1__demo-model__demo-lab-b
2013-10-25 11:00:00-05:00,650.0,650.0,650.0,200.0,604.2847124999998,371.1053224537036,641.4802770833334,650.0,650.0,557.0347125,500.8402680555555,516.1527777777779,571.4235916666665,269.40276805555555,200.0,200.0,400.50694444444446,547.4178175925923,650.0
2013-10-25 12:00:00-05:00,650.0,650.0,650.0,200.0,604.2847124999998,622.3680150462961,650.0,650.0,650.0,556.7916666666666,500.8402680555555,516.3026506944444,650.0,271.8495305555555,200.0,200.0,400.0815915509259,650.0,650.0
2013-10-25 13:00:00-05:00,650.0,650.0,650.0,200.0,604.2847124999998,650.0,650.0,650.0,650.0,556.9739510416666,500.8402680555555,517.0682611111109,650.0,521.9982493055555,200.0,200.0,400.02082685185184,650.0,650.0
2013-10-25 14:00:00-05:00,650.0,650.0,650.0,200.0,604.2847124999998,650.0,650.0,650.0,650.0,556.7916666666666,500.8402680555555,518.4860973379629,650.0,358.4259299768519,200.0,200.0,399.9600621527778,650.0,650.0
2013-10-25 15:00:00-05:00,650.0,650.0,650.0,200.0,604.2847124999998,650.0,600.1041472222224,650.0,650.0,557.3992812500002,500.8402680555555,517.9999902777777,650.0,334.65913541666663,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-25 16:00:00-05:00,650.0,650.0,650.0,200.0,604.2847124999998,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.2743006944446,650.0,229.76041180555563,200.0,200.0,399.89929745370375,650.0,650.0
2013-10-25 17:00:00-05:00,650.0,650.0,650.0,200.0,604.2847124999998,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,230.12500000000006,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-25 18:00:00-05:00,650.0,650.0,650.0,200.0,634.9826388888891,650.0,600.1041472222224,650.0,650.0,556.852428125,500.8402680555555,516.1527777777779,650.0,229.88194120370372,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-25 19:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,229.76041180555552,200.0,200.0,400.14235625000003,650.0,650.0
2013-10-25 20:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,229.3958236111111,200.0,200.0,400.32465034722213,650.0,650.0
2013-10-25 21:00:00-05:00,650.0,650.0,650.0,200.0,528.8888694444444,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,229.94270590277782,200.0,200.0,400.14235625000003,650.0,650.0
2013-10-25 22:00:00-05:00,650.0,650.0,650.0,200.0,528.8888694444444,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,229.57811770833328,200.0,200.0,400.32465034722213,650.0,650.0
2013-10-25 23:00:00-05:00,650.0,650.0,650.0,200.0,528.8888694444444,650.0,600.1041472222224,650.0,650.0,557.0347125000002,500.8402680555555,516.1527777777779,650.0,230.00347060185192,200.0,200.0,399.9600621527778,650.0,650.0
2013-10-26 00:00:00-05:00,650.0,650.0,650.0,200.0,528.8888694444444,650.0,600.1041472222224,650.0,650.0,557.1562354166667,500.8402680555555,516.1527777777779,650.0,229.76041180555563,200.0,200.0,399.89929745370375,650.0,650.0
2013-10-26 01:00:00-05:00,650.0,650.0,650.0,200.0,528.8888694444444,650.0,600.1041472222224,650.0,650.0,557.0954739583334,500.8402680555555,516.1527777777779,650.0,229.82117650462962,200.0,200.0,400.20312094907405,650.0,650.0
2013-10-26 02:00:00-05:00,650.0,650.0,650.0,200.0,528.8888694444444,650.0,600.1041472222224,650.0,650.0,557.0954739583333,500.8402680555555,516.1527777777779,650.0,229.57811770833328,200.0,200.0,400.20312094907405,650.0,650.0
2013-10-26 03:00:00-05:00,650.0,650.0,650.0,200.0,528.8888694444444,650.0,600.1041472222224,650.0,650.0,557.0347125,500.8402680555555,516.1527777777779,650.0,229.88194120370378,200.0,200.0,399.89929745370375,650.0,650.0
2013-10-26 04:00:00-05:00,650.0,650.0,650.0,200.0,528.8888694444444,650.0,600.1041472222224,650.0,650.0,556.852428125,500.8402680555555,516.1527777777779,650.0,230.12500000000006,200.0,200.0,400.26388564814806,650.0,650.0
2013-10-26 05:00:00-05:00,650.0,650.0,650.0,200.0,528.8888694444444,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,230.12500000000006,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-26 06:00:00-05:00,650.0,650.0,650.0,200.0,528.8888694444444,650.0,600.1041472222224,650.0,650.0,556.9739510416666,500.8402680555555,516.1527777777779,650.0,230.12500000000006,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-26 07:00:00-05:00,650.0,650.0,650.0,200.0,528.8888694444444,650.0,600.1041472222224,650.0,650.0,556.9131895833334,500.8402680555555,516.1527777777779,650.0,229.69964710648142,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-26 08:00:00-05:00,650.0,650.0,650.0,200.0,528.8888694444444,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,229.69964710648154,200.0,200.0,400.0815915509259,650.0,650.0
2013-10-26 09:00:00-05:00,650.0,650.0,650.0,200.0,528.8888694444444,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,230.06423530092596,200.0,200.0,400.38541504629626,650.0,650.0
2013-10-26 10:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,230.06423530092596,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-26 11:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,229.69964710648154,200.0,200.0,399.89929745370375,650.0,650.0
2013-10-26 12:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.7997587962961,500.8402680555555,516.1527777777779,650.0,229.82117650462968,200.0,200.0,400.14235625000003,650.0,650.0
2013-10-26 13:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,400.26388564814806,650.0,650.0
2013-10-26 14:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.6782358796296,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,400.44617974537033,650.0,650.0
2013-10-26 15:00:00-05:00,650.0,650.0,650.0,200.0,627.8124708333331,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-26 16:00:00-05:00,650.0,650.0,650.0,200.0,627.8124708333331,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,399.8385327546296,650.0,650.0
2013-10-26 17:00:00-05:00,650.0,650.0,650.0,200.0,627.8124708333331,650.0,600.1041472222224,650.0,650.0,556.852428125,500.8402680555555,515.9664319444447,650.0,200.0,200.0,200.0,399.8385327546296,650.0,650.0
2013-10-26 18:00:00-05:00,650.0,650.0,650.0,200.0,627.8124708333331,650.0,600.1041472222224,650.0,650.0,557.2169968750001,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,400.38541504629626,650.0,650.0
2013-10-26 19:00:00-05:00,650.0,650.0,650.0,200.0,627.8124708333331,650.0,600.1041472222224,650.0,650.0,557.0347125,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,400.20312094907405,650.0,650.0
2013-10-26 20:00:00-05:00,650.0,650.0,650.0,200.0,627.8124708333331,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-26 21:00:00-05:00,650.0,650.0,650.0,200.0,627.8124708333331,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,400.38541504629626,650.0,650.0
2013-10-26 22:00:00-05:00,650.0,650.0,650.0,200.0,627.8124708333331,650.0,600.1041472222224,650.0,650.0,557.0347125,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,400.50694444444446,650.0,650.0
2013-10-26 23:00:00-05:00,650.0,650.0,650.0,200.0,627.8124708333331,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,400.14235625000003,650.0,650.0
2013-10-27 00:00:00-05:00,650.0,650.0,650.0,200.0,627.8124708333331,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-27 01:00:00-05:00,650.0,650.0,650.0,200.0,545.4531104166666,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-27 02:00:00-05:00,650.0,650.0,650.0,200.0,517.9999902777777,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-27 03:00:00-05:00,650.0,650.0,650.0,200.0,517.9999902777777,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-27 04:00:00-05:00,650.0,650.0,650.0,200.0,517.9999902777777,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-27 05:00:00-05:00,650.0,650.0,650.0,200.0,517.9999902777777,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-27 06:00:00-05:00,650.0,650.0,650.0,200.0,517.9999902777777,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-27 07:00:00-05:00,650.0,650.0,650.0,200.0,517.9999902777777,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-27 08:00:00-05:00,650.0,650.0,650.0,200.0,517.9999902777777,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-27 09:00:00-05:00,650.0,650.0,650.0,200.0,517.9999902777777,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,650.0,200.0,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-27 10:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.852428125,500.8402680555555,515.9664319444447,650.0,200.0,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-27 11:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.9131895833334,500.8402680555555,515.5856481481482,650.0,200.0,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-27 12:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,514.9212833333332,650.0,200.0,200.0,200.0,400.26388564814806,650.0,650.0
2013-10-27 13:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,515.4033451388891,650.0,200.0,200.0,200.0,399.781821412037,650.0,650.0
2013-10-27 14:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,515.034702777778,650.0,200.0,200.0,200.0,399.5549671296297,650.0,650.0
2013-10-27 15:00:00-05:00,626.4027777777778,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.9131895833334,500.8402680555555,515.034702777778,650.0,200.0,200.0,200.0,400.20312094907405,650.0,650.0
2013-10-27 16:00:00-05:00,626.4027777777778,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,557.1562354166667,500.8402680555555,515.034702777778,650.0,200.0,200.0,200.0,400.50694444444446,650.0,650.0
2013-10-27 17:00:00-05:00,626.4027777777778,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,515.034702777778,650.0,200.0,200.0,200.0,400.50694444444446,650.0,650.0
2013-10-27 18:00:00-05:00,626.4027777777778,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,557.0347125,500.8402680555555,515.034702777778,650.0,200.0,200.0,200.0,400.50694444444446,650.0,650.0
2013-10-27 19:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,515.034702777778,650.0,200.0,200.0,200.0,400.32465034722225,650.0,650.0
2013-10-27 20:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.9131895833334,500.8402680555555,515.034702777778,650.0,200.0,200.0,200.0,400.02082685185195,650.0,650.0
2013-10-27 21:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,515.034702777778,650.0,200.0,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-27 22:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,557.0347125,500.8402680555555,515.034702777778,650.0,200.0,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-27 23:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,515.034702777778,650.0,200.0,200.0,200.0,399.8385327546296,650.0,650.0
2013-10-28 00:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,515.034702777778,650.0,200.0,200.0,200.0,400.50694444444446,650.0,650.0
2013-10-28 01:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,515.034702777778,650.0,200.0,200.0,200.0,400.32465034722225,650.0,650.0
2013-10-28 02:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,515.034702777778,650.0,200.0,200.0,200.0,399.89929745370375,650.0,650.0
2013-10-28 03:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.852428125,500.8402680555555,515.034702777778,650.0,200.0,200.0,200.0,400.14235625000003,650.0,650.0
2013-10-28 04:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,515.034702777778,650.0,200.0,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-28 05:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.9131895833334,500.8402680555555,515.034702777778,650.0,200.0,200.0,200.0,399.89929745370375,650.0,650.0
2013-10-28 06:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,515.034702777778,650.0,200.0,200.0,200.0,400.02082685185195,650.0,650.0
2013-10-28 07:00:00-05:00,650.0,650.0,650.0,200.0,650.0,650.0,600.1041472222224,650.0,650.0,556.9131895833334,500.8402680555555,515.5005673611113,650.0,200.0,200.0,200.0,399.77776805555555,650.0,650.0
2013-10-28 08:00:00-05:00,650.0,650.0,650.0,200.0,616.2025398148148,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,308.0121446759259,200.0,200.0,200.0,400.0532358796297,650.0,650.0
2013-10-28 09:00:00-05:00,650.0,650.0,650.0,200.0,597.5277680555556,650.0,600.1041472222224,650.0,650.0,556.7916666666666,500.8402680555555,516.1527777777779,307.70833333333326,200.0,200.0,200.0,399.89929745370375,650.0,650.0
2013-10-28 10:00:00-05:00,650.0,650.0,650.0,200.0,597.1510343749999,650.0,600.1041472222224,650.0,650.0,556.9739510416666,500.8402680555555,516.1527777777779,378.24305069444443,301.3159770833333,200.0,200.0,399.89929745370375,650.0,650.0
2013-10-28 11:00:00-05:00,610.4096930555555,650.0,650.0,200.0,596.0208333333331,650.0,600.1041472222224,650.0,650.0,556.9739510416666,500.8402680555555,516.8819152777776,200.0,488.0677107638888,200.0,200.0,399.9600621527777,650.0,650.0
