,ottomaass-230-1__mcgill-standard__otto-mass-119-230;,ottomaass-230-9__mcgill-standard__otto-mass-119-230;,ottomaass-230-16__mcgill-standard__otto-mass-119-230;,ottomaass-230-2__mcgill-standard__otto-mass-119-230;,ottomaass-230-18__mcgill-standard__otto-mass-119-230;,ottomaass-230-3__mcgill-standard__otto-mass-119-230;,ottomaass-230-12__mcgill-standard__otto-mass-119-230;,ottomaass-230-15__mcgill-standard__otto-mass-119-230;,ottomaass-230-4__mcgill-standard__otto-mass-119-230;,ottomaass-230-17__mcgill-standard__otto-mass-119-230;,ottomaass-230-5__mcgill-standard__otto-mass-119-230;,ottomaass-230-11__mcgill-standard__otto-mass-119-230;,ottomaass-230-14__mcgill-standard__otto-mass-119-230;,ottomaass-230-6__mcgill-standard__otto-mass-119-230;,ottomaass-230-7__mcgill-standard__otto-mass-119-230;,ottomaass-230-10__mcgill-standard__otto-mass-119-230;,ottomaass-230-13__mcgill-standard__otto-mass-119-230;,ottomaass-230-8__mcgill-standard__otto-mass-119-230;,ottomaass-230-19__mcgill-standard__otto-mass-119-230;
2013-10-31 14:00:00-05:00,422.9612317129629,253.4583333333333,200.5694347222222,444.67823101851855,,432.63481851851856,200.0,382.83678611111105,343.8101843749999,279.270813888889,433.0237017361111,641.32635,229.363421875,486.2083138888889,221.95833333333331,200.0,227.15972222222229,310.67360868055556,200.0
2013-10-31 15:00:00-05:00,464.09028750000004,240.55613425925924,200.5694347222222,480.56944444444446,,271.0555458333333,200.0,349.27486643518523,428.06943472222207,279.270813888889,313.444425,605.1313292824075,229.44444444444446,486.2083138888889,221.95833333333331,200.0,233.07002314814827,310.77083333333326,213.35416666666663
2013-10-31 16:00:00-05:00,317.0578663194444,200.0,215.51735868055562,369.26216006944446,,263.0225637731481,200.0,348.25,283.0746430555554,279.270813888889,313.3796150462964,207.07117083333333,229.50925763888893,486.40681574074074,222.02314652777773,200.0,297.85647581018526,310.73842511574065,239.96874270833328
2013-10-31 17:00:00-05:00,268.0902680555555,200.0,220.50000000000003,332.09491550925935,,200.0,200.0,348.25,234.74304583333327,279.3680385416667,313.3148050925926,207.09952731481476,229.4768510416667,486.7754589120369,221.65450983796293,200.0,297.7268429398149,310.7060168981481,258.88655543981486
2013-10-31 18:00:00-05:00,268.0902680555555,200.0,220.50000000000003,332.2691020833334,,202.98783749999996,200.0,347.99479166666663,234.74304583333327,279.49767141203694,313.15278020833324,207.12788379629626,229.54166423611116,487.44789965277766,221.77603923611102,200.0,297.791659375,310.67360868055556,259.8263694444445
2013-10-31 19:00:00-05:00,268.0902680555555,200.0,220.50000000000003,332.1597319444445,,202.87846249999996,200.0,347.9097222222221,234.74304583333327,279.5948960648148,313.05556527777776,206.98610138888887,229.44444444444446,486.7916488425926,221.95833333333331,200.0,297.69443472222224,310.77083333333326,259.8263694444445
2013-10-31 20:00:00-05:00,268.0902680555555,200.0,220.50000000000003,332.1597319444445,,202.8055458333333,200.0,347.9097222222221,234.74304583333327,279.270813888889,313.21759016203697,206.98610138888887,229.57407083333328,493.3541569444444,221.65450983796293,200.0,297.85647581018526,310.67360868055556,200.0
2013-10-31 21:00:00-05:00,268.0902680555555,200.0,220.52835648148152,332.1597319444445,,202.8055458333333,200.0,347.9097222222221,234.74304583333327,279.270813888889,313.05556527777776,206.98610138888887,229.83332361111104,493.3541569444444,221.95833333333331,200.0,297.65797638888887,310.73842511574065,200.0
2013-10-31 22:00:00-05:00,268.0902680555555,200.0,220.55671296296296,332.1597319444445,,202.8055458333333,200.0,347.9097222222221,234.74304583333327,279.270813888889,313.24999513888895,207.1845967592592,229.54166423611116,493.3541569444444,221.77603923611102,200.0,297.71874270833337,310.60879224537035,200.0
2013-10-31 23:00:00-05:00,268.0902680555555,200.0,220.50000000000003,332.1597319444445,,202.8055458333333,200.0,347.9097222222221,234.74304583333327,279.270813888889,313.444425,207.21295324074066,229.57407083333328,493.3541569444444,221.715274537037,200.0,297.69443472222224,310.77083333333326,200.0
2013-11-01 00:00:00-05:00,268.0902680555555,200.0,220.50000000000003,332.1597319444445,,202.8055458333333,200.0,347.9097222222221,234.74304583333327,279.270813888889,313.28240011574076,207.21295324074066,229.5416642361111,493.2893405092593,221.22915694444444,200.0,297.69443472222224,310.77083333333326,200.0
2013-11-01 01:00:00-05:00,268.0902680555555,200.0,220.50000000000003,332.1597319444445,,202.8055458333333,200.0,347.9097222222221,234.74304583333327,279.270813888889,313.3148050925927,207.15624027777773,229.70369722222216,493.2893405092593,221.22915694444444,200.0,297.69443472222224,310.57638402777775,200.0
2013-11-01 02:00:00-05:00,268.74246712962963,200.0,220.46759178240737,332.09491550925935,,202.84200416666664,200.0,348.0231481481481,234.74304583333327,279.270813888889,313.28240011574076,207.01445787037034,229.76851041666663,493.3541569444444,221.22915694444444,200.0,297.8240675925927,310.67360868055556,200.0
2013-11-01 03:00:00-05:00,269.2083236111111,200.0,220.50000000000003,332.0300990740742,,202.8055458333333,200.0,348.25,234.74304583333327,279.270813888889,313.2824001157408,207.01445787037034,229.57407083333334,493.3541569444444,221.22915694444444,200.0,297.8240675925927,310.77083333333326,200.0
2013-11-01 04:00:00-05:00,269.2083236111111,200.0,220.50000000000003,332.1597319444445,,202.87846249999996,200.0,348.25,234.74304583333327,279.270813888889,313.1203752314814,207.1845967592592,229.60647743055551,493.3541569444444,221.22915694444444,200.0,297.7268429398149,310.5115675925926,200.0
2013-11-01 05:00:00-05:00,269.2083236111111,200.0,220.50000000000003,332.1597319444445,,202.8055458333333,200.0,348.25,234.74304583333327,279.33563032407415,313.1203752314815,207.3263791666666,229.44444444444446,493.3541569444444,221.22915694444444,200.0,297.75925115740745,310.77083333333326,200.0
2013-11-01 06:00:00-05:00,269.1435104166667,200.0,220.50000000000003,332.0625072916668,,202.84200416666664,200.0,348.05150462962956,234.74304583333327,279.3032221064816,313.37961504629635,207.09952731481476,229.60647743055551,493.3541569444444,221.16434375,200.0,297.69443472222224,310.73842511574065,200.0
2013-11-01 07:00:00-05:00,269.2083236111111,200.0,220.50000000000003,332.1597319444445,,202.9513791666666,200.0,347.9097222222221,234.76735138888887,279.372091087963,313.05556527777776,207.3263791666666,229.60647743055551,493.3541569444444,221.22915694444444,200.0,297.69443472222224,310.38193472222235,200.0
2013-11-01 08:00:00-05:00,269.2083236111111,200.0,220.50000000000003,332.1597319444445,,202.8055458333333,200.0,347.9097222222221,234.74304583333327,279.33563032407415,313.1203752314815,207.24130972222216,229.60647743055551,493.3541569444444,221.22915694444444,200.0,297.69443472222224,310.47915937500005,200.0
2013-11-01 09:00:00-05:00,269.17591701388886,200.0,220.50000000000003,332.127323726852,,202.8055458333333,200.0,347.9097222222221,234.74304583333327,279.4895679398147,313.2175901620371,262.6377233796297,229.57407083333328,493.0098322916667,221.22915694444444,200.0,297.78760601851855,310.57638402777786,200.0
2013-11-01 10:00:00-05:00,269.2083236111111,200.0,220.58506944444446,332.09491550925935,,202.91492083333327,304.5404962962962,347.9097222222221,360.45948263888886,279.270813888889,313.3148050925926,406.1458203703705,229.67129062499993,492.7060120370371,234.70253738425924,200.0,297.7916593750001,436.9247596064814,200.0
2013-11-01 11:00:00-05:00,269.2083236111111,200.0,220.84027777777777,332.1597319444445,,202.8055458333333,497.43747083333324,347.9097222222221,432.24999027777767,279.270813888889,313.444425,406.3888791666667,229.83332361111104,493.3541569444444,239.26387916666667,200.0,298.0833333333334,318.2569541666667,200.0
2013-11-01 12:00:00-05:00,269.2083236111111,200.0,220.72685185185185,332.4149289351851,,202.8055458333333,427.84256990740744,347.9097222222221,367.71063275462956,279.270813888889,313.444425,407.3773083333334,229.70369722222222,493.0786972222222,239.11804583333333,200.0,297.95370046296296,318.0138953703703,203.32406759259257
2013-11-01 13:00:00-05:00,269.2083236111111,200.0,220.50000000000003,332.5972124999999,,202.8055458333333,288.65276805555555,347.9097222222221,321.61109166666665,279.270813888889,313.444425,409.3541666666667,229.44444444444446,492.52777777777766,238.82637916666667,200.0,297.69443472222224,317.52777777777766,217.875
2013-11-01 14:00:00-05:00,269.2083236111111,200.0,220.50000000000003,332.2326453703705,,202.98783749999998,440.7690818287036,347.9097222222221,408.5763775462963,279.270813888889,313.21759016203697,437.39062500000017,229.50925763888893,493.0786972222222,239.00867083333333,200.0,297.69443472222224,389.41144618055546,204.84722222222229
2013-11-01 15:00:00-05:00,269.1435104166667,200.0,220.50000000000003,332.06250729166675,,215.5862171296296,529.0428054398149,358.4097173611111,389.8772994212962,279.270813888889,313.28240011574076,248.54860625000003,229.67129062499998,493.1475621527778,239.11804583333333,200.0,297.69443472222224,399.1336619212962,204.78240740740736
2013-11-01 16:00:00-05:00,269.2083236111111,200.0,220.50000000000003,303.28471898148143,,216.48147175925925,459.8124773148148,362.93053611111117,297.48378819444434,279.270813888889,313.18518518518516,200.0,229.44444444444446,492.8032375,238.89929583333333,200.0,297.75925115740745,336.9235868055555,224.92361111111106
2013-11-01 17:00:00-05:00,269.2083236111111,200.0,220.50000000000003,246.0694428240741,,216.02776805555553,232.5069347222222,320.2013694444444,225.9930539351852,279.270813888889,313.1203752314814,200.0,229.83332361111104,493.3541569444444,239.19096249999998,200.0,297.69443472222224,302.89582361111104,224.92361111111106
2013-11-01 18:00:00-05:00,269.2083236111111,200.0,220.50000000000003,246.1423570601852,,216.076380787037,232.5069347222222,320.2013694444444,225.92013483796296,279.3680385416667,313.1203752314815,200.0,229.67129062499998,493.3541569444444,239.19096249999996,200.0,297.69443472222224,302.2476778935186,224.92361111111106
2013-11-01 19:00:00-05:00,268.0902680555555,200.0,220.50000000000003,246.09374756944442,,216.02776805555553,232.57985381944445,320.2013694444444,225.74999027777775,279.270813888889,313.444425,200.0,229.44444444444446,493.3541569444444,239.19096249999998,200.0,297.69443472222224,302.0694420138889,225.24767708333334
2013-11-01 20:00:00-05:00,268.0902680555555,200.0,220.50000000000003,246.23957604166668,,216.02776805555553,232.60416018518515,320.2013694444444,225.87152210648148,279.3680385416667,313.444425,200.0,229.44444444444446,493.3541569444444,239.08158749999998,200.0,297.791659375,301.87499270833337,224.95601770833335
2013-11-01 21:00:00-05:00,268.0902680555555,200.0,220.50000000000003,246.31249027777778,,216.02776805555553,232.79861111111106,320.2013694444444,225.79860300925927,279.270813888889,313.3796150462964,200.0,229.83332361111104,493.3541569444444,239.19096249999998,200.0,298.0185168981482,301.7777680555556,224.92361111111106
2013-11-01 22:00:00-05:00,268.0902680555555,200.0,220.2407407407408,246.00462152777774,,216.02776805555553,232.70138564814818,320.2013694444444,225.7986030092592,279.270813888889,313.37961504629635,200.0,229.70369722222222,493.3541569444444,239.19096249999996,200.0,297.95370046296296,301.7777680555556,224.92361111111106
2013-11-01 23:00:00-05:00,267.96064166666673,200.0,219.4953638888889,245.25925115740736,,216.02776805555553,232.70138564814818,320.2013694444444,225.84721574074078,279.270813888889,313.3796150462964,200.0,229.44444444444446,493.0786972222222,239.11804583333333,200.0,297.69443472222224,301.7777680555556,224.92361111111106
2013-11-02 00:00:00-05:00,267.79860868055556,200.0,219.69386493055552,245.29165937499997,,216.02776805555553,232.5069347222222,320.2013694444444,225.9930539351852,279.33563032407415,313.37961504629635,200.0,229.44444444444446,492.7343725694444,238.89929583333333,200.0,297.69443472222224,301.8101762731482,224.92361111111106
2013-11-02 01:00:00-05:00,268.0254548611111,200.0,219.63715034722222,245.51851689814814,,216.02776805555553,232.53124108796302,320.2013694444444,226.0173603009259,279.12903553240744,313.2824001157408,200.0,229.70369722222216,493.3541569444444,239.11804583333333,200.0,297.85647581018526,301.93980914351846,224.95601770833335
2013-11-02 02:00:00-05:00,268.0254548611111,200.0,219.7222222222222,245.48610868055553,,216.02776805555553,232.5798538194445,319.7193092592593,225.9444412037037,279.3032221064816,313.3148050925926,200.0,229.4768510416667,493.3541569444444,238.9357541666667,200.0,297.7916593750001,301.70485381944457,225.1180506944444
2013-11-02 03:00:00-05:00,268.0902680555555,200.0,219.7222222222222,245.55092511574068,,216.02776805555553,232.5069347222222,319.3749805555556,226.04166666666666,279.270813888889,313.34721006944454,200.0,229.76851041666663,493.3541569444444,238.76561608796297,200.0,297.75925115740745,301.7777680555556,225.31249027777778
2013-11-02 04:00:00-05:00,268.0902680555555,200.0,219.7222222222222,245.1944347222222,,216.02776805555553,232.57985381944445,319.3749805555556,225.822909375,279.270813888889,313.15278020833324,200.0,229.6388840277778,493.3541569444444,237.8703646990741,200.0,297.7916593750001,301.70485381944457,224.98842430555558
2013-11-02 05:00:00-05:00,268.0902680555555,200.0,219.7222222222222,245.1944347222222,,216.02776805555553,232.79861111111106,319.3749805555556,225.74999027777775,279.270813888889,313.05556527777776,200.0,229.80091701388886,493.3541569444444,237.70832361111104,200.0,297.7268429398149,301.7777680555556,224.92361111111106
2013-11-02 06:00:00-05:00,268.0902680555555,200.0,219.7222222222222,245.5833333333333,,216.02776805555553,232.70138564814818,319.3749805555556,225.87152210648148,279.270813888889,313.3148050925926,200.0,229.67129062499993,493.3541569444444,237.8703646990741,200.0,296.9652777777779,301.7777680555556,224.92361111111106
2013-11-02 07:00:00-05:00,268.0902680555555,200.0,219.7222222222222,245.42129224537035,,216.02776805555553,232.5798538194445,319.3749805555556,225.96874756944442,279.33563032407415,313.18518518518516,200.0,229.44444444444446,493.3541569444444,237.99999756944447,200.0,296.9652777777779,301.40508287037045,224.92361111111106
2013-11-02 08:00:00-05:00,268.0902680555555,200.0,219.41029201388886,245.5833333333333,,216.02776805555553,232.5069347222222,319.3749805555556,226.04166666666666,278.9589015046297,313.444425,200.0,229.80091701388886,493.3541569444444,238.09722222222229,200.0,296.9652777777779,301.6845967592593,224.92361111111106
2013-11-02 09:00:00-05:00,268.0902680555555,200.0,219.46700659722225,245.5833333333333,,216.02776805555553,232.5069347222222,319.3749805555556,225.87152210648148,279.2141025462964,313.3472100694445,200.0,229.50925763888893,492.6655076388888,238.03240578703702,200.0,296.9652777777779,300.8460550925927,224.95601770833335
2013-11-02 10:00:00-05:00,268.0902680555555,200.0,219.7222222222222,245.5833333333333,,216.02776805555553,232.5069347222222,319.3749805555556,226.04166666666666,279.270813888889,313.444425,200.0,229.7361038194444,492.52777777777766,237.80554826388885,200.0,296.9652777777779,300.65971250000007,225.0208309027777
2013-11-02 11:00:00-05:00,268.0902680555555,200.0,219.6087930555555,245.42129224537035,,215.56191562499998,232.55554745370375,319.47220520833343,225.7986030092592,279.270813888889,313.2824001157408,200.0,228.53298611111106,488.1082070601851,238.03240578703702,200.0,296.9652777777779,300.821753587963,224.92361111111106
2013-11-02 12:00:00-05:00,268.0902680555555,200.0,219.3819347222222,245.5833333333333,,216.02776805555553,232.6770792824074,319.3749805555556,225.74999027777775,279.40044675925924,313.0879702546296,200.0,228.71527777777777,492.52777777777766,238.09722222222229,200.0,297.0138872685186,300.65971250000007,224.92361111111106
2013-11-02 13:00:00-05:00,256.4843652777778,200.0,219.3819347222222,245.5833333333333,,216.02776805555553,232.62846655092594,319.3749805555556,225.74999027777775,279.270813888889,313.21759016203697,200.0,228.71527777777777,492.52777777777766,237.870364699074,200.0,296.9652777777779,300.65971250000007,224.95601770833335
2013-11-02 14:00:00-05:00,221.66665694444447,200.0,219.3819347222222,245.5833333333333,,216.02776805555553,232.5069347222222,319.3749805555556,225.74999027777775,279.270813888889,313.444425,200.0,228.71527777777777,492.52777777777766,237.70832361111104,200.0,296.9652777777779,300.65971250000007,224.92361111111106
2013-11-02 15:00:00-05:00,221.66665694444447,200.0,219.5520784722222,205.80728599537034,,496.9230032407407,232.4340204861111,319.60183807870374,226.83159074074075,279.270813888889,313.34721006944454,200.0,228.60590277777777,492.52777777777766,237.9351811342593,200.0,296.9652777777779,300.7569371527778,200.0
2013-11-02 16:00:00-05:00,221.66665694444447,200.0,219.7222222222222,200.0,,421.5798449074075,232.14235138888893,319.69906273148143,227.59722222222223,279.270813888889,313.1851657407408,200.0,228.71527777777777,492.52777777777766,238.03240578703702,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-02 17:00:00-05:00,221.26561527777778,200.0,219.7222222222222,200.0,,478.2361094907407,232.55554988425925,319.3749805555556,227.59722222222223,279.33563032407415,312.95834062499995,200.0,228.71527777777777,492.52777777777766,237.83795648148146,200.0,296.9652777777779,300.8217535879631,234.38252233796297
2013-11-02 18:00:00-05:00,221.41144861111115,200.0,219.7222222222222,200.0,,425.1811375000001,232.51909155092596,319.4397969907407,227.18402372685182,279.43285497685184,312.387153587963,200.0,228.71527777777777,492.52777777777766,237.8703646990741,200.0,296.9652777777779,300.65971250000007,210.42129629629628
2013-11-02 19:00:00-05:00,221.5937402777778,200.0,219.43864930555554,200.0,,311.50000972222233,232.5069347222222,319.3749805555556,226.50346249999998,279.270813888889,312.3263888888889,200.0,228.71527777777777,492.52777777777766,238.09722222222229,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-02 20:00:00-05:00,221.66665694444447,200.0,219.63715034722222,200.0,,226.88020914351853,232.65277291666663,319.4397969907407,227.43517951388887,279.270813888889,312.2534689814815,200.0,228.64236111111111,492.52777777777766,238.03240578703702,200.0,296.9652777777779,300.6029995370371,200.0
2013-11-02 21:00:00-05:00,221.33853194444444,200.0,219.7222222222222,200.0,,202.07638888888889,232.1788097222222,319.3749805555556,227.59722222222223,279.270813888889,312.3263888888889,200.0,228.38715277777771,492.52777777777766,238.09722222222229,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-02 22:00:00-05:00,221.48436527777784,200.0,219.63715034722222,200.0,,202.07638888888889,232.4583244212963,319.40738877314817,227.59722222222223,279.270813888889,312.0711692129629,200.0,228.64236111111111,492.52777777777766,237.77314004629625,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-02 23:00:00-05:00,221.66665694444447,200.0,219.7222222222222,200.0,,202.07638888888889,232.5069347222222,319.3749805555556,227.59722222222223,279.270813888889,312.3263888888889,200.0,228.71527777777777,492.52777777777766,237.83795648148146,200.0,296.9652777777779,300.91897824074067,200.0
2013-11-03 00:00:00-05:00,221.66665694444447,200.0,219.7222222222222,200.0,,202.07638888888889,232.55554745370375,319.73147094907404,227.59722222222223,279.270813888889,312.3263888888889,200.0,228.71527777777777,492.52777777777766,237.74073182870364,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-03 01:00:00-05:00,221.63019861111115,200.0,219.7222222222222,200.0,,202.07638888888889,232.5069347222222,319.76387916666664,227.6296288194444,279.270813888889,312.3263888888889,200.0,228.71527777777777,492.52777777777766,237.70832361111104,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-03 02:00:00-05:00,221.55728194444453,200.0,219.7222222222222,200.0,,202.07638888888889,232.5069347222222,319.76387916666664,227.98610138888884,279.270813888889,312.3263888888889,200.0,228.71527777777777,492.52777777777766,237.83795648148146,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-03 03:00:00-05:00,221.66665694444447,200.0,219.7222222222222,200.0,,202.07638888888889,232.5069347222222,319.76387916666664,227.98610138888884,279.270813888889,312.3263888888889,200.0,228.71527777777777,492.52777777777766,238.09722222222229,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-03 04:00:00-05:00,221.66665694444447,200.0,219.7222222222222,200.0,,201.144675925926,232.74999837962957,319.4397969907407,227.6620354166667,279.270813888889,312.3263888888889,200.0,228.71527777777777,492.52777777777766,237.77314004629625,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-03 05:00:00-05:00,221.5572819444445,200.0,219.7222222222222,200.0,,201.59027777777774,232.25983553240744,319.3749805555556,227.59722222222223,279.270813888889,312.21700902777775,200.0,228.71527777777777,492.52777777777766,237.80554826388885,200.0,296.9652777777779,300.75693715277777,200.0
2013-11-03 06:00:00-05:00,221.66665694444447,200.0,219.7222222222222,200.0,,202.07638888888889,231.68055555555551,319.3749805555556,227.59722222222223,279.270813888889,312.3263888888889,200.0,228.71527777777777,492.52777777777766,237.70832361111104,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-03 07:00:00-05:00,221.66665694444447,200.0,219.7222222222222,200.0,,202.14930555555557,231.74536874999993,319.3749805555556,227.69444201388893,279.270813888889,312.3263888888889,200.0,228.71527777777777,492.52777777777766,237.83795648148148,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-03 08:00:00-05:00,221.66665694444447,200.0,219.7222222222222,200.0,,201.48900462962968,231.71296215277775,319.3749805555556,227.59722222222223,279.270813888889,312.3263888888889,200.0,228.71527777777777,492.52777777777766,237.77314004629625,200.0,296.9652777777779,300.6029995370371,200.0
2013-11-03 09:00:00-05:00,221.5937402777778,200.0,219.6655076388889,200.0,,201.1041666666667,231.68055555555551,319.3749805555556,227.59722222222223,279.270813888889,312.3263888888889,200.0,228.71527777777777,492.52777777777766,237.9027729166667,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-03 10:00:00-05:00,221.63019861111115,200.0,219.66550763888887,200.0,,200.95833333333337,231.68055555555551,319.40738877314817,227.7268486111111,279.270813888889,312.180549074074,200.0,228.71527777777777,492.52777777777766,237.93518113425924,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-03 11:00:00-05:00,221.52082361111115,200.0,219.6655076388889,200.0,,200.95833333333337,231.68055555555551,319.3749805555556,227.59722222222223,279.270813888889,312.1076291666666,200.0,228.71527777777777,492.52777777777766,237.9351811342593,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-03 12:00:00-05:00,221.66665694444447,200.0,219.6655076388889,200.0,,200.95833333333337,231.68055555555551,319.56942986111113,227.59722222222223,279.270813888889,312.2534689814815,200.0,228.71527777777777,492.52777777777766,237.96758935185193,200.0,296.9652777777779,300.78934537037037,200.0
2013-11-03 13:00:00-05:00,221.5937402777778,200.0,219.7222222222222,200.0,,251.86226527777777,232.16261006944447,319.3749805555556,227.02603599537045,278.6186204861111,312.3263888888889,200.0,228.64236111111111,492.52777777777766,238.03240578703702,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-03 14:00:00-05:00,221.63019861111115,200.0,219.43864930555554,200.0,,287.23900462962973,232.5069347222222,319.3749805555556,226.86804583333333,278.89408668981486,312.3263888888889,200.0,228.71527777777777,492.52777777777766,237.70832361111104,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-03 15:00:00-05:00,221.48436527777778,200.0,219.7222222222222,200.0,,418.09199930555553,232.6932797453703,319.504613425926,227.52835405092594,279.270813888889,312.180549074074,200.0,228.71527777777777,492.52777777777766,238.03240578703702,200.0,296.9652777777779,300.7245289351852,200.0
2013-11-03 16:00:00-05:00,221.55728194444453,200.0,219.7222222222222,200.0,,362.80497037037037,232.60416018518515,319.3749805555556,227.75925520833334,279.270813888889,312.180549074074,200.0,228.71527777777777,460.49305393518506,237.8703646990741,200.0,296.9652777777779,300.65971250000007,253.03297638888884
2013-11-03 17:00:00-05:00,221.30207361111115,200.0,219.7222222222222,200.0,,200.0,232.55554745370375,319.3749805555556,227.59722222222223,279.270813888889,312.2534689814815,200.0,228.71527777777777,300.31943472222224,237.77314004629625,200.0,296.9652777777779,300.98379467592594,253.06943472222216
2013-11-03 18:00:00-05:00,221.55728194444453,200.0,219.7222222222222,200.0,,200.0,232.60416018518515,319.3749805555556,226.7586732638889,278.80496145833337,312.3263888888889,200.0,228.71527777777777,300.46121712962963,237.9027729166667,200.0,296.9652777777779,300.7569371527778,200.0
2013-11-03 19:00:00-05:00,221.66665694444447,200.0,420.8425731481482,200.0,,341.60242407407407,232.62846655092594,319.3749805555556,226.50346249999998,278.8373696759259,312.2534689814815,200.0,228.71527777777777,300.4045041666666,237.93518113425924,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-03 20:00:00-05:00,221.66665694444447,200.0,521.4027486111111,200.0,,348.74825821759254,232.5069347222222,319.3749805555556,226.43054583333333,279.270813888889,312.3263888888889,200.0,228.71527777777777,300.31943472222224,238.09722222222229,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-03 21:00:00-05:00,221.66665694444447,200.0,200.0,200.0,,214.08333333333337,232.3975597222222,319.3749805555556,226.86804583333333,279.270813888889,311.99824930555553,200.0,228.71527777777777,300.65971250000007,238.09722222222229,200.0,296.9652777777779,300.78934537037037,200.0
2013-11-03 22:00:00-05:00,221.63019861111115,200.0,200.0,200.0,,213.74304583333324,231.68055555555551,319.40738877314817,226.53992083333333,279.270813888889,312.1440891203704,200.0,228.60590277777777,300.31943472222224,237.99999756944447,200.0,296.9652777777779,300.91897824074067,200.0
2013-11-03 23:00:00-05:00,221.5937402777778,200.0,200.0,200.0,,213.82811770833334,231.68055555555551,319.3749805555556,226.50346249999998,279.3680385416667,312.2534689814815,200.0,228.64236111111111,300.3761476851852,237.96758935185184,200.0,296.9652777777779,300.8217535879631,200.0
2013-11-04 00:00:00-05:00,221.5937402777778,200.0,200.0,200.0,,213.94154687500009,231.74536874999993,319.56942986111113,226.86804583333333,279.270813888889,312.21700902777775,200.0,228.64236111111111,300.4328606481481,237.99999756944453,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-04 01:00:00-05:00,221.63019861111115,200.0,200.0,200.0,,213.77140312499998,231.68055555555551,319.3749805555556,226.86804583333333,279.270813888889,312.3263888888889,200.0,228.71527777777777,300.65971250000007,238.03240578703702,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-04 02:00:00-05:00,221.66665694444447,200.0,200.0,200.0,,213.9131895833333,231.71296215277775,319.3749805555556,226.64929583333333,279.270813888889,312.2899289351852,200.0,228.71527777777777,300.54628657407403,237.77314004629625,200.0,296.9652777777779,300.8541618055557,200.0
2013-11-04 03:00:00-05:00,221.66665694444447,200.0,200.0,200.0,,213.941546875,231.74536874999993,319.3749805555556,226.61283749999996,279.3680385416667,312.21700902777775,200.0,228.71527777777777,300.31943472222224,238.09722222222229,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-04 04:00:00-05:00,221.55728194444453,200.0,200.0,200.0,,213.74304583333324,231.68055555555551,319.3749805555556,226.6128375,279.270813888889,312.3263888888889,200.0,228.71527777777777,300.31943472222224,237.870364699074,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-04 05:00:00-05:00,221.52082361111115,200.0,200.0,200.0,,213.55670324074066,231.68055555555551,319.3749805555556,226.75867083333338,279.270813888889,312.0711692129629,200.0,228.71527777777777,300.40450416666664,237.9027729166667,200.0,296.9652777777779,300.54628657407403,200.0
2013-11-04 06:00:00-05:00,221.66665694444447,200.0,200.0,200.0,,213.74304583333324,231.68055555555551,319.3749805555556,226.86804583333333,279.270813888889,311.8888694444445,200.0,228.71527777777777,300.65971250000007,238.03240578703702,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-04 07:00:00-05:00,221.66665694444447,200.0,200.0,200.0,,213.74304583333324,231.68055555555551,319.3749805555556,226.7951291666667,279.270813888889,312.3263888888889,200.0,228.71527777777777,300.3761476851852,238.03240578703702,200.0,296.9652777777779,300.78934537037037,200.0
2013-11-04 08:00:00-05:00,221.66665694444447,200.0,200.0,200.0,,213.74304583333324,231.68055555555551,319.3749805555556,226.43054583333333,279.270813888889,312.3263888888889,200.0,228.71527777777777,300.65971250000007,238.09722222222229,200.0,296.9652777777779,300.65971250000007,200.0
2013-11-04 09:00:00-05:00,221.66665694444447,200.0,200.0,200.0,,213.15971412037038,271.6631895833333,319.3749805555556,277.03471979166665,279.270813888889,312.180549074074,200.0,228.71527777777777,300.274874537037,237.93518113425924,200.0,297.0624967592593,300.65971250000007,200.0
2013-11-04 10:00:00-05:00,221.66665694444447,200.0,200.0,200.0,,213.74304583333324,531.7974520833335,319.3749805555556,340.1238263888889,279.5381847222222,311.9617893518518,488.3229069444444,228.71527777777777,299.54165694444447,238.09722222222229,200.0,599.0104150462962,300.65971250000007,226.04166666666666
