,occupancy,minimum,hood_undjusted_sum,hood_adjusted_sum
2013-10-26 08:30:00-05:00,True,4967,3803.518705277778,4967.0
2013-10-26 09:00:00-05:00,True,4967,4053.084675555556,4967.0
2013-10-26 09:30:00-05:00,True,4967,4723.963795555555,4967.0
2013-10-26 10:00:00-05:00,True,4967,4315.440211666666,4967.0
2013-10-26 10:30:00-05:00,True,4967,4160.569374444444,4967.0
2013-10-26 11:00:00-05:00,True,4967,4314.467976805556,4967.0
2013-10-26 11:30:00-05:00,True,4967,4023.7089752777783,4967.0
2013-10-26 12:00:00-05:00,True,4967,4239.723541111111,4967.0
2013-10-26 12:30:00-05:00,True,4967,4288.480473888889,4967.0
2013-10-26 13:00:00-05:00,True,4967,4550.630454444445,4967.0
2013-10-26 13:30:00-05:00,True,4967,4514.249220648148,4967.0
2013-10-26 14:00:00-05:00,True,4967,4120.951303333333,4967.0
2013-10-26 14:30:00-05:00,False,2702,4429.831849166667,4429.831849166667
2013-10-26 15:00:00-05:00,True,4967,4349.968906296296,4967.0
2013-10-26 15:30:00-05:00,True,4967,4345.8902,4967.0
2013-10-26 16:00:00-05:00,True,4967,4318.022138611111,4967.0
2013-10-26 16:30:00-05:00,True,4967,4264.041590833333,4967.0
2013-10-26 17:00:00-05:00,True,4967,4678.492043101852,4967.0
2013-10-26 17:30:00-05:00,True,4967,4144.43466,4967.0
2013-10-26 18:00:00-05:00,True,4967,4519.573527500001,4967.0
2013-10-26 18:30:00-05:00,True,4967,4254.723543055556,4967.0
2013-10-26 19:00:00-05:00,True,4967,4717.182563055555,4967.0
2013-10-26 19:30:00-05:00,True,4967,4225.373564444445,4967.0
2013-10-26 20:00:00-05:00,True,4967,4510.9388149999995,4967.0
2013-10-26 20:30:00-05:00,True,4967,3934.3999533333335,4967.0
2013-10-26 21:00:00-05:00,True,4967,4508.863143888889,4967.0
2013-10-26 21:30:00-05:00,True,4967,4423.355479722222,4967.0
2013-10-26 22:00:00-05:00,True,4967,4898.395065000001,4967.0
2013-10-26 22:30:00-05:00,True,4967,4190.663836388889,4967.0
2013-10-26 23:00:00-05:00,True,4967,4350.870286759259,4967.0
2013-10-26 23:30:00-05:00,True,4967,4472.060342453704,4967.0
2013-10-27 00:00:00-05:00,False,4967,3934.3999533333335,4967.0
2013-10-27 00:30:00-05:00,False,4967,3934.3562052777784,4967.0
