,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1686.0,1694.0,4796,1686.0,1686.0,1694.0
mean,31.055840553277832,230.3183454670069,0.43536280233527941,177.31774568315694,37.554916679935026,203.8884181236454
std,5.547365107801717,61.950055313158835,0.49585612732318762,9.162243709965677,38.90485163184955,34.73091085397713
min,19.09,199.17471999999998,False,175.0,17.094108445285844,187.08736
25%,27.943749625,207.65024,0.0,175.0,23.087206111367912,191.32512
50%,30.039998999999998,207.65024,0.0,175.0,23.08720611136823,191.32512
75%,34.115520833333335,220.36352,1.0,175.0,32.076852610491684,197.68176
max,53.555,608.11856,True,254.9218,261.58511896519315,431.24647762
