,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1686.0,1694.0,4796,1686.0,1686.0,1694.0
mean,31.055840553277832,230.3183454670069,0.43536280233527941,288.5469746446578,46.482857987088686,259.24038979693114
std,5.547365107801717,61.950055313158835,0.49585612732318762,52.25856766927596,23.082521755300004,52.815711091045976
min,19.09,199.17471999999998,False,175.0,0.057681057244740645,191.32512
25%,27.943749625,207.65024,0.0,255.33549759666658,30.568056445067015,230.81901333333332
50%,30.039998999999998,207.65024,0.0,280.37332399999997,46.84957663359445,244.38593134083328
75%,34.115520833333335,220.36352,1.0,317.4350483733333,65.07842708628529,269.00327260916663
max,53.555,608.11856,True,504.8451333333333,105.86679544266887,555.93980862
