,minimum_evac,hood_unadjusted_sum,hood_adjusted_sum
2013-10-24 17:30:00-05:00,4212,3895.427025,4212.0
2013-10-24 18:00:00-05:00,4212,3739.837472291667,4212.0
2013-10-24 18:30:00-05:00,2702,3732.092673333333,3732.092673333333
2013-10-24 19:00:00-05:00,4212,3750.3202869791667,4212.0
2013-10-24 19:30:00-05:00,4212,3800.2343434027775,4212.0
2013-10-24 20:00:00-05:00,4212,3683.4187310416664,4212.0
2013-10-24 20:30:00-05:00,4212,3715.610402083333,4212.0
2013-10-24 21:00:00-05:00,4212,3611.3083304166666,4212.0
2013-10-24 21:30:00-05:00,4212,3763.5973506249998,4212.0
2013-10-24 22:00:00-05:00,4212,3864.7103853125,4212.0
2013-10-24 22:30:00-05:00,4212,3791.9536188541665,4212.0
2013-10-24 23:00:00-05:00,4212,3748.55206875,4212.0
2013-10-24 23:30:00-05:00,4212,3665.9364415625,4212.0
2013-10-25 00:00:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-25 00:30:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-25 01:00:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-25 01:30:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-25 02:00:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-25 02:30:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-25 03:00:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-25 03:30:00-05:00,2324,3607.0505098958333,3607.0505098958333
2013-10-25 04:00:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-25 04:30:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-25 05:00:00-05:00,2324,3606.63125,3606.63125
2013-10-25 05:30:00-05:00,2324,3606.63125,3606.63125
2013-10-25 06:00:00-05:00,2324,3606.966657916667,3606.966657916667
2013-10-25 06:30:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-25 07:00:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-25 07:30:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-25 08:00:00-05:00,4212,3926.2082968749996,4212.0
2013-10-25 08:30:00-05:00,4212,3807.259347291667,4212.0
2013-10-25 09:00:00-05:00,4212,3868.2760197916664,4212.0
2013-10-25 09:30:00-05:00,4212,3828.6305244444447,4212.0
2013-10-25 10:00:00-05:00,4212,3850.3166389583334,4212.0
2013-10-25 10:30:00-05:00,2702,3928.692326111111,3928.692326111111
2013-10-25 11:00:00-05:00,2702,4155.707763645833,4155.707763645833
2013-10-25 11:30:00-05:00,4212,3682.160397708333,4212.0
2013-10-25 12:00:00-05:00,4212,3814.2489393749997,4212.0
2013-10-25 12:30:00-05:00,2702,3968.9332968749995,3968.9332968749995
2013-10-25 13:00:00-05:00,4212,3891.9364174999996,4212.0
2013-10-25 13:30:00-05:00,4212,3744.5600475694446,4212.0
2013-10-25 14:00:00-05:00,4212,3805.5457983333336,4212.0
2013-10-25 14:30:00-05:00,2702,3858.5562222916665,3858.5562222916665
2013-10-25 15:00:00-05:00,4212,3809.155179166666,4212.0
2013-10-25 15:30:00-05:00,4212,3796.513840520833,4212.0
2013-10-25 16:00:00-05:00,4212,4045.6353777777776,4212.0
2013-10-25 16:30:00-05:00,2702,3846.95622375,3846.95622375
2013-10-25 17:00:00-05:00,4212,3817.858310486111,4212.0
2013-10-25 17:30:00-05:00,4212,3921.9190695138886,4212.0
2013-10-25 18:00:00-05:00,4212,4133.300992083334,4212.0
2013-10-25 18:30:00-05:00,4212,3704.75414625,4212.0
2013-10-25 19:00:00-05:00,4212,3823.050138611111,4212.0
2013-10-25 19:30:00-05:00,4212,3929.3947469444447,4212.0
2013-10-25 20:00:00-05:00,4212,3812.6093385416666,4212.0
2013-10-25 20:30:00-05:00,2702,3764.6510125,3764.6510125
2013-10-25 21:00:00-05:00,4212,3607.1343618749997,4212.0
2013-10-25 21:30:00-05:00,4212,3616.075331666667,4212.0
2013-10-25 22:00:00-05:00,4212,3960.1874489583333,4212.0
2013-10-25 22:30:00-05:00,4212,3886.286421875,4212.0
2013-10-25 23:00:00-05:00,4212,3904.9520410416667,4212.0
2013-10-25 23:30:00-05:00,4212,3611.811445208333,4212.0
2013-10-26 00:00:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-26 00:30:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-26 01:00:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-26 01:30:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-26 02:00:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-26 02:30:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-26 03:00:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-26 03:30:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-26 04:00:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-26 04:30:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-26 05:00:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-26 05:30:00-05:00,2324,3607.1343618749997,3607.1343618749997
2013-10-26 06:00:00-05:00,2324,3607.1343618749997,3607.1343618749997
