description,base lab cfm,equipment inc cfm,sash driven cfm,lab total cfm,savings cfm,lab total cad,savings cad
current operation,543.5799999999958,156.41999999999862,610.3738556745964,1310.373855674598,0.0,262.0747711349196,0.0
reduced unoccupied ach,530.3277199743069,169.67228002568928,610.9770653356189,1310.9770653356193,0.0,262.19541306712387,0.0
reduced unoccupied face velocity,543.5799999999958,156.41999999999862,445.3397821887738,1145.3397821887738,165.03407348582417,229.06795643775476,825.1703674291208
sash reduced 20%,543.5799999999958,156.41999999999862,406.48336840579066,1106.4833684057917,203.89048726880648,221.29667368115832,1019.4524363440324
sash reduced 50%,543.5799999999958,156.41999999999862,110.19360233628164,810.1936023362817,500.1802533383162,162.03872046725635,2500.901266691581
"reduced ach, sash reduced 20%",531.2915221579939,168.7084778420027,405.4439552828132,1105.4439552828128,204.92990039178517,221.08879105656257,1024.6495019589258
"reduced ach, sash reduced 50%",528.6410661528558,171.3589338471408,109.60171438115816,809.6017143811588,500.7721412934392,161.92034287623176,2503.860706467196
"all reduced (ach, face vel, sash 50%)",529.4843930635814,170.5156069364151,109.06051158438862,809.0605115843882,501.31334409020974,161.81210231687766,2506.5667204510487
