description,base lab cfm,equipment inc cfm,sash driven cfm,lab total cfm,savings cfm,lab total cad,savings cad
current operation,700.5600000000333,0.0,13.668424234491813,714.2284242345157,0.0,142.84568484690314,0.0
reduced unoccupied ach,619.5395541731713,0.0,46.883774697520565,666.423328870684,47.80509536383158,133.2846657741368,239.02547681915792
reduced unoccupied face velocity,700.5600000000333,0.0,5.441411101579398,706.001411101609,8.227013132906563,141.2002822203218,41.13506566453282
sash reduced 20%,700.5600000000333,0.0,1.0554309719140589,701.6154309719467,12.612993262568807,140.32308619438933,63.064966312844035
sash reduced 50%,700.5600000000333,0.0,0.0,700.5600000000333,13.668424234482359,140.11200000000665,68.3421211724118
"reduced ach, sash reduced 20%",619.7308657335651,0.0,14.235376602904456,633.9662423364664,80.26218189804922,126.79324846729328,401.3109094902461
"reduced ach, sash reduced 50%",618.0090616900193,0.0,0.0,618.0090616900193,96.21936254449645,123.60181233800385,481.09681272248224
"all reduced (ach, face vel, sash 50%)",619.348242612777,0.0,0.0,619.348242612777,94.88018162173863,123.8696485225554,474.40090810869316
