description,base lab cfm,equipment inc cfm,sash driven cfm,lab total cfm,savings cfm,lab total cad,savings cad
current operation,862.5200000000142,0.0,0.0,862.5200000000142,0.0,4312.600000000071,0.0
reduced unoccupied ach,795.7665907729281,0.0,0.0,795.7665907729281,66.7534092270862,3978.8329538646403,333.767046135431
reduced unoccupied face velocity,862.5200000000142,0.0,0.0,862.5200000000142,0.0,4312.600000000071,0.0
sash reduced 20%,862.5200000000142,0.0,0.0,862.5200000000142,0.0,4312.600000000071,0.0
sash reduced 50%,862.5200000000142,0.0,0.0,862.5200000000142,0.0,4312.600000000071,0.0
"reduced ach, sash reduced 20%",798.5971240263724,0.0,0.0,798.5971240263724,63.92287597364192,3992.985620131862,319.6143798682096
"reduced ach, sash reduced 50%",798.0074295985726,0.0,0.0,798.0074295985726,64.51257040144185,3990.0371479928626,322.56285200720924
"all reduced (ach, face vel, sash 50%)",799.1868184541748,0.0,0.0,799.1868184541748,63.333181545839466,3995.9340922708743,316.66590772919733
