description,base lab cfm,equipment inc cfm,sash driven cfm,lab total cfm,savings cfm,lab total cad,savings cad
current operation,211.0200000000005,488.98,735.47504016847,905.4750401684689,0.0,4527.375200842344,0.0
reduced unoccupied ach,203.1946407185641,496.8053592814375,736.8250472882428,906.8250472882436,0.0,4534.125236441218,0.0
reduced unoccupied face velocity,211.0200000000005,488.98,673.295654411026,843.2956544110257,62.179385757443356,4216.478272055128,310.8969287872168
sash reduced 20%,211.0200000000005,488.98,668.7013171226688,838.7013171226683,66.7737230458008,4193.5065856133415,333.86861522900404
sash reduced 50%,211.0200000000005,488.98,578.146685594061,748.146685594061,157.32835457440808,3740.7334279703045,786.6417728720404
"reduced ach, sash reduced 20%",201.9488123752508,498.05118762475183,669.0571971069539,839.0571971069537,66.41784306151533,4195.285985534769,332.08921530757664
"reduced ach, sash reduced 50%",202.33813373253608,497.6618662674656,577.6045956200761,747.6045956200763,157.87044454839278,3738.022978100382,789.3522227419639
"all reduced (ach, face vel, sash 50%)",202.2992015968076,497.70079840319465,578.0345066662812,748.0345066662817,157.44053350218735,3740.1725333314084,787.2026675109367
