description,base lab cfm,equipment inc cfm,sash driven cfm,lab total cfm,savings cfm,lab total cad,savings cad
current operation,899.1200000000117,0.0,238.26447399755108,1107.3844739975657,0.0,5536.9223699878285,0.0
reduced unoccupied ach,830.6452958579869,0.0,282.19907499002477,1082.8443708480204,24.540103149545303,5414.221854240102,122.70051574772651
reduced unoccupied face velocity,899.1200000000117,0.0,148.49761180605728,1017.617611806072,89.76686219149346,5088.08805903036,448.8343109574673
sash reduced 20%,899.1200000000117,0.0,127.35559564172468,996.4755956417398,110.90887835582566,4982.377978208699,554.5443917791283
sash reduced 50%,899.1200000000117,0.0,22.407440509350337,891.5274405093597,215.8570334882057,4457.637202546799,1079.2851674410285
"reduced ach, sash reduced 20%",829.8759171597617,0.0,152.94035982904012,952.8162769888124,154.56819700875315,4764.081384944062,772.8409850437657
"reduced ach, sash reduced 50%",832.7995562130168,0.0,28.412598617062997,831.2121548300807,276.1723191674847,4156.060774150404,1380.8615958374235
"all reduced (ach, face vel, sash 50%)",830.7991715976311,0.0,29.48438451066322,830.283556108296,277.10091788926945,4151.41778054148,1385.5045894463474
