description,base lab cfm,equipment inc cfm,sash driven cfm,lab total cfm,savings cfm,lab total cad,savings cad
current operation,1015.8800000000043,0.0,0.07809935849197977,955.9580993584963,0.0,191.19161987169926,0.0
reduced unoccupied ach,933.1262802950549,0.0,1.0687811641634466,874.1950614592181,81.76303789927806,174.83901229184363,408.8151894963903
reduced unoccupied face velocity,1015.8800000000043,0.0,0.0,955.8800000000043,0.07809935849195426,191.17600000000087,0.3904967924597713
sash reduced 20%,1015.8800000000043,0.0,0.0,955.8800000000043,0.07809935849195426,191.17600000000087,0.3904967924597713
sash reduced 50%,1015.8800000000043,0.0,0.0,955.8800000000043,0.07809935849195426,191.17600000000087,0.3904967924597713
"reduced ach, sash reduced 20%",934.4274394099124,0.0,0.0,874.4274394099123,81.53065994858387,174.88548788198244,407.6532997429194
"reduced ach, sash reduced 50%",937.2899894625999,0.0,0.0,877.2899894625992,78.66810989589693,175.45799789251984,393.34054947948465
"all reduced (ach, face vel, sash 50%)",938.0706849315146,0.0,0.0,878.0706849315144,77.88741442698176,175.61413698630287,389.4370721349088
