description,base lab cfm,equipment inc cfm,sash driven cfm,lab total cfm,savings cfm,lab total cad,savings cad
current operation,263.94000000000204,0.0,26.117063185425586,260.0570631854273,0.0,52.011412637085456,0.0
reduced unoccupied ach,246.6027832699636,0.0,29.013616529917076,245.6163997998801,14.440663385547282,49.12327995997602,72.20331692773641
reduced unoccupied face velocity,263.94000000000204,0.0,20.347874713873832,254.28787471387574,5.769188471551586,50.857574942775145,28.84594235775793
sash reduced 20%,263.94000000000204,0.0,14.653416681543332,248.5934166815451,11.463646503882243,49.71868333630902,57.31823251941122
sash reduced 50%,263.94000000000204,0.0,1.0656593922326412,235.00565939223446,25.051403793192833,47.00113187844689,125.25701896596416
"reduced ach, sash reduced 20%",245.41027629911446,0.0,16.505345082290418,231.91562138140446,28.141441804022833,46.383124276280896,140.70720902011416
"reduced ach, sash reduced 50%",245.5937389100141,0.0,2.595357354589093,218.18909626460308,41.86796692082427,43.637819252920615,209.33983460412136
"all reduced (ach, face vel, sash 50%)",246.2817237008885,0.0,2.354747350334483,218.63647105122294,41.420592134204384,43.72729421024459,207.10296067102192
