description,base lab cfm,equipment inc cfm,sash driven cfm,lab total cfm,savings cfm,lab total cad,savings cad
current operation,432.90000000000566,0.0,72.41555208314209,505.3155520831488,0.0,101.06311041662977,0.0
reduced unoccupied ach,412.38423855165337,1.8875399361022416,78.60066496281003,492.87244345056763,12.44310863258113,98.57448869011353,62.21554316290565
reduced unoccupied face velocity,432.90000000000566,0.0,57.77117452141663,490.67117452142253,14.64437756172623,98.13423490428451,73.22188780863115
sash reduced 20%,432.90000000000566,0.0,40.888670278244426,473.7886702782504,31.52688180489833,94.75773405565008,157.63440902449165
sash reduced 50%,432.90000000000566,0.0,7.556748835817458,440.4567488358226,64.85880324732614,88.09134976716453,324.2940162366307
"reduced ach, sash reduced 20%",411.60638977636046,1.9591054313099103,45.63665946120412,459.20215466887606,46.11339741427275,91.84043093377521,230.56698707136374
"reduced ach, sash reduced 50%",409.46730564430453,2.155910543130999,9.93015301835976,421.5533692057963,83.76218287735247,84.31067384115926,418.81091438676236
"all reduced (ach, face vel, sash 50%)",411.02300319489024,2.012779552715662,9.545897493471973,422.5816802410788,82.73387184206996,84.51633604821576,413.6693592103498
