description,base lab cfm,equipment inc cfm,sash driven cfm,lab total cfm,savings cfm,lab total cad,savings cad
current operation,443.05000000001337,0.0,23.622071718585943,466.6720717185963,0.0,93.33441434371926,0.0
reduced unoccupied ach,403.83621483376345,0.0,37.07638252467992,440.9125973584451,25.759474360151216,88.18251947168902,128.79737180075608
reduced unoccupied face velocity,443.05000000001337,0.0,10.82027430926399,453.8702743092762,12.801797409320159,90.77405486185525,64.0089870466008
sash reduced 20%,443.05000000001337,0.0,6.827958107231375,449.87795810724083,16.794113611355556,89.97559162144816,83.97056805677778
sash reduced 50%,443.05000000001337,0.0,0.0,443.05000000001337,23.622071718582905,88.61000000000267,118.11035859291452
"reduced ach, sash reduced 20%",404.32869565217806,0.0,11.829401447141585,416.15809709931887,50.51397461927757,83.23161941986378,252.56987309638785
"reduced ach, sash reduced 50%",404.82117647059306,0.0,0.26488554741346915,405.0860620180069,61.586009700589386,81.01721240360138,307.93004850294693
"all reduced (ach, face vel, sash 50%)",403.34373401534896,0.0,0.419930285617504,403.76366430096704,62.908407417629306,80.7527328601934,314.5420370881465
