description,base lab cfm,equipment inc cfm,sash driven cfm,lab total cfm,savings cfm,lab total cad,savings cad
current operation,541.6800000000213,0.0,97.48923094870932,639.1692309487122,0.0,3195.846154743561,0.0
reduced unoccupied ach,507.51488172044196,0.0,130.14757570239613,637.6624574228291,1.506773525882977,3188.3122871141454,7.533867629414885
reduced unoccupied face velocity,541.6800000000213,0.0,44.03968671750316,585.7196867175161,53.449544231196,2928.5984335875805,267.24772115598
sash reduced 20%,541.6800000000213,0.0,1.6606106258244482,543.3406106258416,95.82862032287062,2716.703053129208,479.1431016143531
sash reduced 50%,541.6800000000213,0.0,0.0,541.6800000000213,97.48923094869065,2708.4000000001065,487.44615474345323
"reduced ach, sash reduced 20%",507.968903225818,0.0,26.510561974496827,534.4794652003134,104.68976574839883,2672.397326001567,523.4488287419941
"reduced ach, sash reduced 50%",507.06086021506525,0.0,0.0,507.06086021506525,132.10837073364684,2535.3043010753263,660.5418536682341
"all reduced (ach, face vel, sash 50%)",508.25266666667886,0.0,0.0,508.25266666667886,130.91656428203316,2541.2633333333943,654.5828214101658
