description,base lab cfm,equipment inc cfm,sash driven cfm,lab total cfm,savings cfm,lab total cad,savings cad
current operation,452.0499999999963,0.0,71.97468067008708,494.0246806700897,0.0,2470.1234033504484,0.0
reduced unoccupied ach,417.3245059288499,5.28023715415023,87.97602842370546,480.58077150670965,13.443909163379999,2402.903857533548,67.2195458169
reduced unoccupied face velocity,452.0499999999963,0.0,53.66592722319441,475.7159272231941,18.30875344689559,2378.5796361159705,91.54376723447795
sash reduced 20%,452.0499999999963,0.0,40.423386365598176,462.47338636559687,31.5512943044929,2312.3669318279844,157.7564715224645
sash reduced 50%,452.0499999999963,0.0,4.5110016622835545,426.56100166227714,67.46367900781257,2132.805008311386,337.31839503906286
"reduced ach, sash reduced 20%",416.27798418971986,5.439367588932839,54.3886957838631,446.10604756251695,47.91863310757276,2230.530237812585,239.5931655378638
"reduced ach, sash reduced 50%",419.5126877470319,4.947509881422954,15.08453049792791,409.5447281263809,84.47995254370873,2047.7236406319046,422.3997627185437
"all reduced (ach, face vel, sash 50%)",419.60782608695297,4.933043478260899,14.858192360818403,409.39906192603036,84.6256187440593,2046.9953096301517,423.1280937202965
