description,base lab cfm,equipment inc cfm,sash driven cfm,lab total cfm,savings cfm,lab total cad,savings cad
current operation,623.0,12.0,50.18926242545221,655.1892624254522,0.0,131.03785248509044,0.0
reduced unoccupied ach,619.9419795221842,15.058020477815699,50.28622512701459,655.2862251270144,0.0,131.0572450254029,0.0
reduced unoccupied face velocity,623.0,12.0,44.36984941119323,649.3698494111931,5.819413014259111,129.8739698822386,29.097065071295557
sash reduced 20%,623.0,12.0,42.59450426739702,647.5945042673973,7.594758158054788,129.51890085347947,37.97379079027394
sash reduced 50%,623.0,12.0,31.593579866852497,636.5935798668527,18.595682558599492,127.31871597337053,92.97841279299746
"reduced ach, sash reduced 20%",621.3754266211604,13.62457337883959,42.575188841696615,647.5751888416967,7.6140735837554985,129.51503776833934,38.07036791877749
"reduced ach, sash reduced 50%",621.2798634812286,13.720136518771332,31.761993667830872,636.7619936678311,18.427268757620936,127.35239873356622,92.13634378810468
"all reduced (ach, face vel, sash 50%)",620.2286689419795,14.771331058020476,31.694459433751426,636.6944594337516,18.494802991700457,127.33889188675032,92.47401495850228
