description,base lab cfm,equipment inc cfm,sash driven cfm,lab total cfm,savings cfm,lab total cad,savings cad
current operation,625.0400000000141,0.0,15.861738877409366,640.9017388774248,0.0,3204.508694387124,0.0
reduced unoccupied ach,601.7351526032404,0.0,25.105891289677018,626.8410438929204,14.06069498450438,3134.205219464602,70.3034749225219
reduced unoccupied face velocity,625.0400000000141,0.0,9.709350420720783,634.7493504207356,6.15238845668921,3173.746752103678,30.76194228344605
sash reduced 20%,625.0400000000141,0.0,0.7962628606582876,625.8362628606724,15.065476016752427,3129.181314303362,75.32738008376214
sash reduced 50%,625.0400000000141,0.0,0.0,625.0400000000141,15.861738877410861,3125.2000000000703,79.3086943870543
"reduced ach, sash reduced 20%",599.290053859972,0.0,3.0105730487718585,602.3006269087443,38.60111196868048,3011.503134543722,193.00555984340238
"reduced ach, sash reduced 50%",601.8115619389673,0.0,0.0,601.8115619389673,39.090176938457375,3009.0578096948366,195.45088469228688
"all reduced (ach, face vel, sash 50%)",602.2700179533298,0.0,0.0,602.2700179533298,38.63172092409501,3011.350089766649,193.15860462047507
