,minimum_evac,hood_unadjusted_sum,hood_adjusted_sum
2013-10-24 17:00:00-05:00,3671,3276.168411346875,3671.0
2013-10-24 18:00:00-05:00,3671,3276.168411346875,3671.0
2013-10-24 19:00:00-05:00,3671,3231.377057272461,3671.0
2013-10-24 20:00:00-05:00,3671,3229.5334105919706,3671.0
2013-10-24 21:00:00-05:00,3671,3242.197924667687,3671.0
2013-10-24 22:00:00-05:00,3671,3274.8824477912763,3671.0
2013-10-24 23:00:00-05:00,3671,3274.833444859267,3671.0
2013-10-25 00:00:00-05:00,3671,3274.7844458474397,3671.0
2013-10-25 01:00:00-05:00,3671,3274.8824477912763,3671.0
2013-10-25 02:00:00-05:00,3671,3274.8824477912763,3671.0
2013-10-25 03:00:00-05:00,3671,3274.8824477912763,3671.0
2013-10-25 04:00:00-05:00,3671,3274.8824477912763,3671.0
2013-10-25 05:00:00-05:00,3671,3274.8824477912763,3671.0
2013-10-25 06:00:00-05:00,3671,3274.8824477912763,3671.0
2013-10-25 07:00:00-05:00,3671,3274.8824477912763,3671.0
2013-10-25 08:00:00-05:00,3671,3274.8824477912763,3671.0
2013-10-25 09:00:00-05:00,3671,3274.8824477912763,3671.0
2013-10-25 10:00:00-05:00,6814,3905.2404749484876,6814.0
2013-10-25 11:00:00-05:00,6814,3978.965895175018,6814.0
2013-10-25 12:00:00-05:00,6814,3786.242194419965,6814.0
2013-10-25 13:00:00-05:00,6814,3990.894765397721,6814.0
2013-10-25 14:00:00-05:00,6814,3767.5667387372396,6814.0
2013-10-25 15:00:00-05:00,6814,3543.039386485981,6814.0
2013-10-25 16:00:00-05:00,6814,3992.9783802047523,6814.0
2013-10-25 17:00:00-05:00,3671,3265.9236761316843,3671.0
2013-10-25 18:00:00-05:00,3671,3262.658967944011,3671.0
2013-10-25 19:00:00-05:00,3671,3262.6557004720703,3671.0
2013-10-25 20:00:00-05:00,3671,3262.4335535420573,3671.0
2013-10-25 21:00:00-05:00,3671,3262.531559406076,3671.0
2013-10-25 22:00:00-05:00,3671,3262.7079708760198,3671.0
2013-10-25 23:00:00-05:00,3671,3262.734106077995,3671.0
