,description,base lab cfm,hood inc cfm,sash driven cfm,lab total cfm,savings cad
0,current operation,454.4399999999932,0.0,0.6719222713219372,455.11192227131505,0.0
1,reduced unoccupied ach,392.6547692307736,0.0,1.3283970076524212,393.98316623842584,305.64378016444607
2,reduced unoccupied face velocity,454.4399999999932,0.0,0.5870461091566952,455.02704610915,0.4243808108253688
3,sash reduced 20%,454.4399999999932,0.0,0.009517385627350449,454.4495173856205,3.312024428472853
4,sash reduced 50%,454.4399999999932,0.0,0.0,454.4399999999932,3.3596113566093777
5,"reduced ach, sash reduced 20%",395.7304615384651,0.0,0.19016911256068378,395.9206306510257,295.95645810144674
6,"reduced ach, sash reduced 50%",396.09230769231135,0.0,0.0,396.09230769231135,295.0980728950185
7,"all reduced (ach, face vel, sash 50%)",397.63015384615727,0.0,0.0,397.63015384615727,287.4088421257889
