,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm,description
0,2.801186943620178,5269.960435212684,2520.0,0.0,5269.960435212684,3983.7286071421754,3334.447318238269,555.649861369012,3662.634964728163,5438.211885299376,5328.197320845043,168.2514500867004,58.236885632364285,current operation
1,2.7863501483679527,3813.4817012858566,2520.0,24.094955489614243,3837.576656775471,3988.5964329572666,3334.447318238269,558.5251408861583,3664.974387754674,4186.540116086905,4020.042797905618,348.9634593114375,182.46614113014846,reduced overall ach
2,2.7685459940652817,5371.147378832863,2520.0,0.0,5371.147378832863,3515.759809927297,3334.447318238269,354.95835282274345,3429.196543250086,5423.26261723739,5414.005930757735,52.11523840453233,42.858551924878235,current operation sash reduced .2
3,2.6765578635014835,3758.288822947578,2520.0,29.080118694362017,3787.3689416419397,3521.0152864358565,3334.447318238269,352.9533366380189,3430.5915392361603,3994.8417438485662,3996.161352475924,207.47280220662637,208.7924108339862,reduced overall ach sash reduced .2
