,description,base lab cfm,hood inc cfm,sash driven cfm,lab total cfm,savings cad
0,current operation,262.1099999999906,0.0,32.04658130079953,294.1565813007916,0.0
1,reduced unoccupied ach,260.608144673745,0.0,32.30102298517868,292.90916765892507,6.237068209332506
2,reduced unoccupied face velocity,262.1099999999906,0.0,20.941044607972238,283.0510446079635,55.52768346414041
3,sash reduced 20%,262.1099999999906,0.0,16.78823159406334,278.89823159405506,76.29174853368255
4,sash reduced 50%,262.1099999999906,0.0,0.4050446547037487,262.5150446546943,158.2076832304864
5,"reduced ach, sash reduced 20%",260.6832374400572,0.0,17.19871870831216,277.88195614837053,81.37312576210519
6,"reduced ach, sash reduced 50%",260.30777360849584,0.0,0.44888564928068386,260.75665925777656,166.99961021507505
7,"all reduced (ach, face vel, sash 50%)",260.9460621221503,0.0,0.4294116340006475,261.375473756151,163.90553772320288
