,description,base lab cfm,hood inc cfm,sash driven cfm,lab total cfm,savings cad
0,current operation,191.9800000000032,38.01999999999892,32.919602156090946,262.9196021560909,0.0
1,reduced unoccupied ach,182.11686193429887,47.883138065700805,32.51660423266156,262.51660423266145,2.0149896171471937
2,reduced unoccupied face velocity,191.9800000000032,38.01999999999892,23.6299818402184,253.6299818402184,46.448101579362486
3,sash reduced 20%,191.9800000000032,38.01999999999892,21.510231882203986,251.5102318822038,57.04685136943539
4,sash reduced 50%,191.9800000000032,38.01999999999892,6.275290474268466,236.2752904742684,133.2215584091125
5,"reduced ach, sash reduced 20%",182.03601654031806,47.96398345968199,21.36707716942238,251.36707716942234,57.76262493334272
6,"reduced ach, sash reduced 50%",182.58172294969097,47.41827705030908,6.460643005253082,236.46064300525313,132.29479575418878
7,"all reduced (ach, face vel, sash 50%)",182.29876407075685,47.701235929243204,6.3652509016745356,236.36525090167464,132.77175627208123
