,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
count,335.0,335.0,335.0,335.0,335.0,40.0,40.0,40.0,40.0,335.0,335.0,335.0,335.0
mean,3.2955223880597013,5038.805970149254,3150.0,45.08955223880597,5083.895522388059,3182.133248249054,3733.3761349614715,412.21341498119983,3457.7546916052634,5083.895522388059,5090.184607590049,0.0,6.289085201990037
std,3.2554621458680653,1033.2253905845914,0.0,99.72638185466704,939.5159623671982,62.902407938249894,405.984724097441,257.40450551975596,222.66274662949618,939.5159623671982,927.860728346139,0.0,51.312610854738494
min,0.0,2885.0,3150.0,0.0,3150.0,3150.0,3149.008826666666,21.59990599234414,3149.5044133333326,3150.0,3150.0,0.0,0.0
25%,1.0,5210.0,3150.0,0.0,5210.0,3150.0,3545.6984773333324,306.6083055827053,3348.0771787878784,5210.0,5210.0,0.0,0.0
50%,2.0,5210.0,3150.0,0.0,5210.0,3150.0,3608.0994933333322,349.83248628799527,3379.3322639999997,5210.0,5210.0,0.0,0.0
75%,6.0,5985.0,3150.0,0.0,5985.0,3186.414483290441,3797.094760666666,466.0427630764472,3494.102438129433,5985.0,5985.0,0.0,0.0
max,13.0,5985.0,3150.0,265.0,5985.0,3437.5210242237,5183.07262860606,1335.5406154107238,4239.395442899087,5985.0,5985.0,0.0,460.57151999999905
