,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
count,335.0,335.0,335.0,335.0,335.0,40.0,40.0,40.0,40.0,335.0,335.0,335.0,335.0
mean,3.2298507462686565,7574.328358208955,3150.0,0.0,7574.328358208955,3299.7499143956397,3733.3761349614715,360.25006620288616,3516.563024678556,7574.328358208955,7574.328358208955,0.0,0.0
std,3.160999942476947,1699.4946623708279,0.0,0.0,1699.4946623708279,266.6442413269294,405.984724097441,164.39143885502102,327.41041563410323,1699.4946623708279,1699.4946623708279,0.0,0.0
min,0.0,3660.0,3150.0,0.0,3660.0,3150.0,3149.008826666666,18.113597159235514,3149.5044133333326,3660.0,3660.0,0.0,0.0
25%,1.0,8310.0,3150.0,0.0,8310.0,3150.0,3545.6984773333324,306.0691538038565,3348.6680974999995,8310.0,8310.0,0.0,0.0
50%,2.0,8310.0,3150.0,0.0,8310.0,3158.6364624264997,3608.0994933333322,343.81347120543313,3379.5111304935062,8310.0,8310.0,0.0,0.0
75%,6.0,8310.0,3150.0,0.0,8310.0,3288.0309538486113,3797.094760666666,419.82455813295917,3512.892544131701,8310.0,8310.0,0.0,0.0
max,13.0,8310.0,3150.0,0.0,8310.0,4130.01269910747,5183.07262860606,805.3747657466381,4656.542663856765,8310.0,8310.0,0.0,0.0
