,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
count,335.0,335.0,335.0,335.0,335.0,40.0,40.0,40.0,40.0,335.0,335.0,335.0,335.0
mean,3.1611940298507464,7393.880597014925,3150.0,0.0,7393.880597014925,3217.5624248231397,3733.3761349614715,391.1564611851356,3475.469279892306,7393.880597014925,7394.270531831749,0.0,0.3899348168249637
std,3.122880369715924,1852.2748234612448,0.0,0.0,1852.2748234612448,112.14648063922371,405.984724097441,234.18778429869656,246.27763368499802,1852.2748234612448,1851.5000134001234,0.0,7.136978986919223
min,0.0,3660.0,3150.0,0.0,3660.0,3150.0,3149.008826666666,21.59990599234414,3149.5044133333326,3660.0,3660.0,0.0,0.0
25%,1.0,8310.0,3150.0,0.0,8310.0,3150.0,3545.6984773333324,306.0691538038565,3348.5115893181814,8310.0,8310.0,0.0,0.0
50%,2.0,8310.0,3150.0,0.0,8310.0,3150.0,3608.0994933333322,325.1012553866002,3379.1821766666662,8310.0,8310.0,0.0,0.0
75%,5.0,8310.0,3150.0,0.0,8310.0,3221.3047207429213,3797.094760666666,435.29867789884315,3511.648089095563,8310.0,8310.0,0.0,0.0
max,12.0,8310.0,3150.0,0.0,8310.0,3595.3908392609337,5183.07262860606,1292.7461740166082,4269.655682605957,8310.0,8310.0,0.0,130.62816363636284
