,description,base lab cfm,hood inc cfm,sash driven cfm,lab total cfm,savings cad
0,current operation,625.040000000014,0.0,15.861738877409364,640.9017388774248,0.0
1,reduced unoccupied ach,601.7351526032404,0.0,25.10589128967702,626.8410438929204,70.3034749225219
2,reduced unoccupied face velocity,625.040000000014,0.0,9.709350420720783,634.7493504207356,30.761942283446047
3,sash reduced 20%,625.040000000014,0.0,0.7962628606582876,625.8362628606724,75.32738008376214
4,sash reduced 50%,625.040000000014,0.0,0.0,625.040000000014,79.30869438705429
5,"reduced ach, sash reduced 20%",599.290053859972,0.0,3.0105730487718585,602.3006269087443,193.00555984340235
6,"reduced ach, sash reduced 50%",601.8115619389674,0.0,0.0,601.8115619389674,195.45088469228688
7,"all reduced (ach, face vel, sash 50%)",602.2700179533298,0.0,0.0,602.2700179533298,193.1586046204751
