,minimum_evac,hood_unadjusted_sum,hood_adjusted_sum
2013-10-24 17:00:00-05:00,2380,2878.794778135417,2878.794778135417
2013-10-24 18:00:00-05:00,2380,2878.794778135417,2878.794778135417
2013-10-24 19:00:00-05:00,2380,2878.794778135417,2878.794778135417
2013-10-24 20:00:00-05:00,2380,2878.850656607639,2878.850656607639
2013-10-24 21:00:00-05:00,2380,2878.794778135417,2878.794778135417
2013-10-24 22:00:00-05:00,2380,2878.794778135417,2878.794778135417
2013-10-24 23:00:00-05:00,2380,2878.794778135417,2878.794778135417
2013-10-25 00:00:00-05:00,2380,2878.794778135417,2878.794778135417
2013-10-25 01:00:00-05:00,2380,2878.794778135417,2878.794778135417
2013-10-25 02:00:00-05:00,2380,2878.794778135417,2878.794778135417
2013-10-25 03:00:00-05:00,2380,2878.794778135417,2878.794778135417
2013-10-25 04:00:00-05:00,2380,2878.794778135417,2878.794778135417
2013-10-25 05:00:00-05:00,2380,2878.794778135417,2878.794778135417
2013-10-25 06:00:00-05:00,2380,2878.794778135417,2878.794778135417
2013-10-25 07:00:00-05:00,2380,2878.794778135417,2878.794778135417
2013-10-25 08:00:00-05:00,2380,2878.794778135417,2878.794778135417
2013-10-25 09:00:00-05:00,2380,2645.4941803548613,2645.4941803548613
2013-10-25 10:00:00-05:00,5996,2578.90598479375,5996.0
2013-10-25 11:00:00-05:00,5996,2760.520992625868,5996.0
2013-10-25 12:00:00-05:00,5996,2936.2887246562495,5996.0
2013-10-25 13:00:00-05:00,5996,3518.4084523062497,5996.0
2013-10-25 14:00:00-05:00,5996,4089.0304333703707,5996.0
2013-10-25 15:00:00-05:00,5996,3943.062238233044,5996.0
2013-10-25 16:00:00-05:00,5996,2797.7164825130208,5996.0
2013-10-25 17:00:00-05:00,2380,2615.0922953569443,2615.0922953569443
2013-10-25 18:00:00-05:00,2380,2615.075312020139,2615.075312020139
2013-10-25 19:00:00-05:00,2380,2615.044399922743,2615.044399922743
2013-10-25 20:00:00-05:00,2380,2614.8887404600696,2614.8887404600696
2013-10-25 21:00:00-05:00,2380,2615.255937857639,2615.255937857639
2013-10-25 22:00:00-05:00,2380,2615.3676948020834,2615.3676948020834
2013-10-25 23:00:00-05:00,2380,2615.339755565972,2615.339755565972
2013-10-26 00:00:00-05:00,2380,2615.200059385417,2615.200059385417
2013-10-26 01:00:00-05:00,2380,2615.1681300272567,2615.1681300272567
2013-10-26 02:00:00-05:00,2380,2615.03242396875,2615.03242396875
2013-10-26 03:00:00-05:00,2380,2615.172120149305,2615.172120149305
2013-10-26 04:00:00-05:00,2380,2615.339755565972,2615.339755565972
2013-10-26 05:00:00-05:00,2380,2614.9675479916664,2614.9675479916664
2013-10-26 06:00:00-05:00,2380,2614.979521151736,2614.979521151736
2013-10-26 07:00:00-05:00,2380,2614.979521151736,2614.979521151736
2013-10-26 08:00:00-05:00,2380,2615.0753120201384,2615.0753120201384
2013-10-26 09:00:00-05:00,2380,2615.35470438125,2615.35470438125
2013-10-26 10:00:00-05:00,5996,2794.0693990641203,5996.0
2013-10-26 11:00:00-05:00,5996,2962.569598417361,5996.0
2013-10-26 12:00:00-05:00,5996,2806.1621273627316,5996.0
2013-10-26 13:00:00-05:00,5996,2714.720694891493,5996.0
2013-10-26 14:00:00-05:00,2896,3171.4164020164935,3171.4164020164935
2013-10-26 15:00:00-05:00,5996,3345.2144085879636,5996.0
2013-10-26 16:00:00-05:00,2896,3013.3681514189234,3013.3681514189234
2013-10-26 17:00:00-05:00,2380,2615.03242396875,2615.03242396875
2013-10-26 18:00:00-05:00,2380,2615.03242396875,2615.03242396875
2013-10-26 19:00:00-05:00,2380,2615.2240084994787,2615.2240084994787
2013-10-26 20:00:00-05:00,2380,2615.1162416770835,2615.1162416770835
2013-10-26 21:00:00-05:00,2380,2615.187068964583,2615.187068964583
2013-10-26 22:00:00-05:00,2380,2615.060363204861,2615.060363204861
2013-10-26 23:00:00-05:00,2380,2615.10325125625,2615.10325125625
2013-10-27 00:00:00-05:00,2380,2614.9755310296873,2614.9755310296873
2013-10-27 01:00:00-05:00,2380,2615.019433547917,2615.019433547917
2013-10-27 02:00:00-05:00,2380,2614.832861987847,2614.832861987847
2013-10-27 03:00:00-05:00,2380,2614.7929495916665,2614.7929495916665
2013-10-27 04:00:00-05:00,2380,2614.7929495916665,2614.7929495916665
2013-10-27 05:00:00-05:00,2380,2614.7929495916665,2614.7929495916665
2013-10-27 06:00:00-05:00,2380,2614.7929495916665,2614.7929495916665
2013-10-27 07:00:00-05:00,2380,2614.7929495916665,2614.7929495916665
2013-10-27 08:00:00-05:00,2380,2614.7929495916665,2614.7929495916665
2013-10-27 09:00:00-05:00,2380,2614.7929495916665,2614.7929495916665
2013-10-27 10:00:00-05:00,5996,2648.9573010901618,5996.0
2013-10-27 11:00:00-05:00,5996,2839.5071852229166,5996.0
2013-10-27 12:00:00-05:00,5996,2863.3403772725696,5996.0
2013-10-27 13:00:00-05:00,5996,2503.7095073020832,5996.0
2013-10-27 14:00:00-05:00,5996,2503.7095073020832,5996.0
2013-10-27 15:00:00-05:00,5996,2704.50982008125,5996.0
2013-10-27 16:00:00-05:00,5996,2725.189150920197,5996.0
2013-10-27 17:00:00-05:00,2380,2503.689551103993,2503.689551103993
2013-10-27 18:00:00-05:00,2380,2503.7095073020832,2503.7095073020832
2013-10-27 19:00:00-05:00,2380,2503.7095073020832,2503.7095073020832
2013-10-27 20:00:00-05:00,2380,2503.7095073020832,2503.7095073020832
2013-10-27 21:00:00-05:00,2380,2503.7095073020832,2503.7095073020832
2013-10-27 22:00:00-05:00,2380,2503.689551103993,2503.689551103993
2013-10-27 23:00:00-05:00,2380,2503.629682509722,2503.629682509722
2013-10-28 00:00:00-05:00,2380,2503.7095073020832,2503.7095073020832
