,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1635.0,1635.0,4813,1635.0,1635.0,1635.0
mean,39.27283101546854,598.1525342752375,0.4163723249532516,513.5285009279385,88.86990737843965,555.8405176015824
std,23.387365469295954,0.819643026771188,0.49300802432809115,178.63101483350462,107.86006893883211,89.31972834206576
min,0.0,596.8178666666666,False,230.0,0.06800481689561462,413.4089333333333
25%,10.849999000000002,597.5241599999999,False,230.0,13.251923773985652,414.82151999999996
50%,52.414997,597.5241599999999,0.0,596.2926666666667,29.10981487896288,597.07408
75%,53.469997,598.5835999999999,True,631.8959705041666,259.8788257858897,614.914449225
max,84.75999499999999,599.6430399999999,True,1012.0,291.5804026854701,805.82152
