,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1682.0,1686.0,4795,1682.0,1682.0,1686.0
mean,26.568119608505793,236.92902584618204,0.42898852971845675,248.46335579223614,33.45716805692319,242.66285768066626
std,9.773915153871851,54.3818458072148,0.49498330047075073,89.59976820354059,25.47287464623975,68.07948329337705
min,17.2249995,205.53135999999998,False,175.0,0.1499049877363038,190.26567999999997
25%,19.209999,214.00688,0.0,177.97709328000002,17.139186502586426,200.61023528666666
50%,22.286040874999998,216.12575999999999,0.0,208.49394048,26.083754944409336,212.00177641666664
75%,29.65,235.19567999999995,1.0,283.92980000000006,41.066499109614874,258.5399189583333
max,75.489998,625.0695999999999,True,718.66478096,123.96852491345864,671.86719048
