,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1682.0,1686.0,4795,1682.0,1682.0,1686.0
mean,26.568119608505793,236.92902584618204,0.42898852971845675,248.75581256637733,33.62620544815114,242.80873914392447
std,9.773915153871851,54.3818458072148,0.49498330047075073,89.36195275720559,25.73758921593102,67.84452600377578
min,17.2249995,205.53135999999998,False,175.0,0.22117626950753072,190.26567999999997
25%,19.209999,214.00688,0.0,178.21112390666664,17.292647536177807,200.61023528666666
50%,22.286040874999998,216.12575999999999,0.0,208.53979066666665,26.083754944409336,212.33943538
75%,29.65,235.19567999999995,1.0,284.68509062000004,41.066499109614874,259.3813469416666
max,75.489998,625.0695999999999,True,718.66478096,117.80839946155612,671.86719048
