,ottomaass-230-1__mcgill-standard__otto-mass-119-230,ottomaass-230-2__mcgill-standard__otto-mass-119-230,ottomaass-230-3__mcgill-standard__otto-mass-119-230,ottomaass-230-4__mcgill-standard__otto-mass-119-230,ottomaass-230-5__mcgill-standard__otto-mass-119-230,ottomaass-230-6__mcgill-standard__otto-mass-119-230,ottomaass-230-7__mcgill-standard__otto-mass-119-230,ottomaass-230-8__mcgill-standard__otto-mass-119-230,ottomaass-230-9__mcgill-standard__otto-mass-119-230,ottomaass-230-10__mcgill-standard__otto-mass-119-230,ottomaass-230-11__mcgill-standard__otto-mass-119-230,ottomaass-230-12__mcgill-standard__otto-mass-119-230,ottomaass-230-13__mcgill-standard__otto-mass-119-230,ottomaass-230-14__mcgill-standard__otto-mass-119-230,ottomaass-230-15__mcgill-standard__otto-mass-119-230,ottomaass-230-16__mcgill-standard__otto-mass-119-230,ottomaass-230-17__mcgill-standard__otto-mass-119-230,ottomaass-230-18__mcgill-standard__otto-mass-119-230,ottomaass-230-19__mcgill-standard__otto-mass-119-230
2013-10-25 10:30:00-05:00,200.0,200.0,247.4305490740741,200.0,200.0,458.80786388888896,222.6874941666667,221.7833333333334,200.0,200.0,200.0,294.4763713888889,307.9999935185185,333.27776805555555,200.0,361.4722125,213.90832166666667,,200.0
2013-10-25 11:00:00-05:00,320.2013694444444,200.0,240.68332166666667,273.3402777777777,272.75693958333335,275.1729108333333,222.35207458333335,369.6388888888889,200.0,200.0,550.6666569444444,297.69443472222224,233.94583333333333,333.27776805555555,200.0,269.1062441666666,213.90832166666667,,219.91666180555558
2013-10-25 11:30:00-05:00,200.0,200.0,240.68332166666667,200.0,200.0,459.18055555555543,371.14582361111115,221.7833333333334,200.0,200.0,550.6666569444444,297.69443472222224,233.94583333333333,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-25 12:00:00-05:00,200.0,200.0,401.1388694444444,200.0,200.0,459.18055555555543,222.6874941666667,221.7833333333334,200.0,200.0,330.39999416666666,200.0,233.94583333333333,200.0,200.0,200.0,356.5138694444444,,200.0
2013-10-25 12:30:00-05:00,200.0,200.0,401.1388694444444,200.0,200.0,275.5083333333333,371.14582361111115,221.7833333333334,200.0,200.0,330.39999416666666,200.0,233.94583333333333,200.0,200.0,213.74304583333333,213.90832166666667,,200.0
2013-10-25 13:00:00-05:00,200.0,200.0,401.1388694444444,273.3402777777777,200.0,459.18055555555543,222.6874941666667,369.6388888888889,200.0,200.0,550.6666569444444,200.0,233.94583333333333,333.27776805555555,200.0,213.74304583333333,213.90832166666667,,200.0
2013-10-25 13:30:00-05:00,200.0,200.0,255.91318310185184,200.0,200.0,276.06734652777783,235.60832555555555,369.6388888888889,200.0,200.0,263.69582555555553,200.0,233.94583333333333,200.0,314.5625,253.26388402777775,213.90832166666667,,200.0
2013-10-25 14:00:00-05:00,200.0,200.0,200.0,273.3402777777777,200.0,276.17914916666666,259.99165694444446,369.6388888888889,200.0,200.0,246.88610722222222,220.9569444444445,389.76388240740744,200.03471638888888,200.0,200.0,213.90832166666667,,200.0
2013-10-25 14:30:00-05:00,200.0,238.4375,258.0083333333333,200.0,200.0,460.2985819444445,222.30831972222222,221.7833333333334,200.0,200.0,234.35416083333337,227.26666666666668,233.68332166666673,200.0,438.0023018518517,230.5625,213.90832166666667,,200.0
2013-10-25 15:00:00-05:00,200.0,200.0,258.0083333333333,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,215.95000000000005,233.68332166666673,333.27776805555555,299.8333216666666,200.0,213.90832166666667,,200.0
2013-10-25 15:30:00-05:00,200.0,200.0,257.78471833333333,200.0,272.9027777777777,276.17914916666666,353.3379435185185,221.73958138888895,200.0,200.0,234.35416083333337,204.54583138888893,200.0,200.0,299.6680458333333,200.0,213.90832166666667,,200.0
2013-10-25 16:00:00-05:00,200.0,200.0,428.74998703703704,200.0,200.0,276.17914916666666,259.43749319444447,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,333.27776805555555,299.33749416666666,200.0,213.90832166666667,,200.0
2013-10-25 16:30:00-05:00,200.0,200.0,257.33748833333334,200.0,272.9027777777777,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,299.33749416666666,200.0,213.90832166666667,,200.0
2013-10-25 17:00:00-05:00,320.4930555555556,200.0,257.24999222222215,272.22222222222223,272.9027777777777,276.17914916666666,200.0,221.60832555555555,200.0,200.0,390.5902680555556,264.78472222222223,200.0,200.0,234.67499999999998,200.0,213.90832166666667,,200.0
2013-10-25 17:30:00-05:00,320.4930555555556,200.0,257.2499922222222,272.22222222222223,200.0,460.2985819444445,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,289.0611111111112,230.07638240740738,213.90832166666667,,200.0
2013-10-25 18:00:00-05:00,200.0,238.4375,257.33748833333334,200.0,272.9027777777777,460.2985819444445,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,525.8750000000001,200.0,213.90832166666667,,200.0
2013-10-25 18:30:00-05:00,200.0,200.0,257.2937402777778,272.22222222222223,200.0,276.17914916666666,200.0,369.6388888888889,200.0,200.0,234.35416083333337,264.087962962963,200.0,200.0,363.06018356481485,229.9548530092593,213.8305497222222,,200.0
2013-10-25 19:00:00-05:00,200.0,238.4375,428.8229004629631,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,356.384249537037,,200.0
2013-10-25 19:30:00-05:00,320.4930555555556,200.0,257.2499922222222,200.0,272.9027777777777,460.2985819444445,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,333.27776805555555,200.0,200.0,213.90832166666667,,200.0
2013-10-25 20:00:00-05:00,200.0,200.0,428.89581388888894,200.0,200.0,276.17914916666666,200.0,369.6388888888889,200.0,200.0,234.35416083333337,200.0,200.0,200.0,280.77776805555555,200.0,213.90832166666667,,200.0
2013-10-25 20:30:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,369.6388888888889,200.0,200.0,234.35416083333337,200.0,200.0,333.14813518518514,200.0,200.0,213.90832166666667,,200.0
2013-10-25 21:00:00-05:00,200.0,200.0,428.749987037037,272.22222222222223,200.0,276.17914916666666,200.0,369.6388888888889,200.0,200.0,390.5902680555556,200.0,200.0,333.2129516203704,200.0,200.0,213.90832166666667,,200.0
2013-10-25 21:30:00-05:00,200.0,200.0,257.24999222222215,272.3518486111111,272.9027777777777,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-25 22:00:00-05:00,200.0,200.0,257.07500000000005,272.61110138888887,200.0,460.2985819444445,200.0,369.6388888888889,200.0,200.0,390.5902680555556,263.6180555555555,200.0,200.0,280.77776805555555,200.0,213.90832166666667,,200.0
2013-10-25 22:30:00-05:00,200.0,200.0,257.07500000000005,200.0,272.9027777777777,460.2985819444445,200.0,369.6388888888889,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,356.5138694444444,,200.0
2013-10-25 23:00:00-05:00,200.0,200.0,257.07500000000005,200.0,272.9027777777777,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-25 23:30:00-05:00,200.0,200.0,428.4583333333333,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 00:00:00-05:00,200.0,200.0,257.07500000000005,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 00:30:00-05:00,200.0,200.0,257.2499922222222,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 01:00:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,222.01665500000001,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 01:30:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,221.86110722222227,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 02:00:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 02:30:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 03:00:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 03:30:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,221.65207750000005,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.79166375000003,,200.0
2013-10-26 04:00:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 04:30:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 05:00:00-05:00,200.0,200.0,257.24999222222215,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 05:30:00-05:00,200.0,200.0,257.2499922222222,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 06:00:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 06:30:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 07:00:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,221.69582944444448,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 07:30:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 08:00:00-05:00,200.0,200.0,257.24999222222215,272.3518486111111,200.0,276.17914916666666,200.0,369.6388888888889,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,356.5138694444444,,200.0
2013-10-26 08:30:00-05:00,200.0,200.0,428.82290046296293,272.22222222222223,272.9027777777777,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,229.33101527777774,213.90832166666667,,200.0
2013-10-26 09:00:00-05:00,320.2013694444444,238.4375,257.33748833333334,272.22222222222223,272.9027777777777,276.17914916666666,200.0,369.6388888888889,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,229.44444444444446,356.5138694444444,,200.0
2013-10-26 09:30:00-05:00,200.0,200.0,257.33748833333334,200.0,272.9027777777777,276.17914916666666,200.0,369.6388888888889,200.0,200.0,234.35416083333337,200.0,200.0,333.27776805555555,280.0972125,200.0,213.90832166666667,,200.0
2013-10-26 10:00:00-05:00,200.0,200.0,428.749987037037,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.12082166666667,200.0,200.0,200.0,279.9513791666667,200.0,356.5138694444444,,200.0
2013-10-26 10:30:00-05:00,320.4930555555556,238.4375,257.33748833333334,272.22222222222223,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.12082166666667,200.0,200.0,200.0,200.0,229.44444444444446,213.90832166666667,,200.0
2013-10-26 11:00:00-05:00,200.0,200.0,257.33748833333334,272.22222222222223,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.23749125,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 11:30:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.06874416666665,200.0,200.0,356.5138694444444,,200.0
2013-10-26 12:00:00-05:00,320.2013694444444,200.0,257.33748833333334,200.0,272.9027777777777,460.2985819444445,200.0,221.6860994444445,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,356.384249537037,,200.0
2013-10-26 12:30:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,221.52082166666665,200.0,200.0,234.35416083333337,200.0,200.0,200.0,279.6597125,200.0,213.90832166666667,,200.0
2013-10-26 13:00:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,369.20136944444437,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 13:30:00-05:00,320.2013694444444,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,369.5659689814816,200.0,200.0,234.35416083333337,200.0,200.0,200.0,280.0242958333333,229.44444444444446,356.5138694444444,,200.0
2013-10-26 14:00:00-05:00,320.2013694444444,200.0,257.33748833333334,272.22222222222223,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 14:30:00-05:00,200.0,200.0,428.89581388888894,200.0,272.9027777777777,276.17914916666666,200.0,221.69582944444448,200.0,200.0,234.35416083333337,263.71527453703703,200.0,200.0,200.0,205.35277194444447,213.90832166666667,,200.0
2013-10-26 15:00:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,460.2985819444445,200.0,221.7833333333334,200.0,200.0,234.35416083333337,263.6180555555555,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 15:30:00-05:00,200.0,238.4375,257.33748833333334,200.0,200.0,276.17914916666666,200.0,369.6388888888889,200.0,200.0,390.5902680555556,200.0,200.0,200.0,279.8055458333334,200.0,213.90832166666667,,200.0
2013-10-26 16:00:00-05:00,200.0,200.0,428.89581388888894,200.0,200.0,276.17914916666666,200.0,369.6388888888889,200.0,200.0,234.35416083333337,200.0,200.0,333.27776805555555,200.0,200.0,213.90832166666667,,200.0
2013-10-26 16:30:00-05:00,200.0,238.4375,257.33748833333334,200.0,200.0,460.2985819444445,200.0,221.7833333333334,200.0,200.0,390.5902680555556,200.0,200.0,200.0,200.0,200.0,213.8305497222222,,200.0
2013-10-26 17:00:00-05:00,320.2013694444444,200.0,428.89581388888894,272.22222222222223,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,390.5902680555556,263.7638840277778,200.0,200.0,200.0,200.0,213.8305497222222,,200.0
2013-10-26 17:30:00-05:00,200.0,238.4375,257.2499922222222,272.22222222222223,200.0,276.17914916666666,200.0,369.6388888888889,200.0,200.0,234.35416083333337,263.6180555555555,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 18:00:00-05:00,320.2013694444444,238.4375,257.33748833333334,200.0,200.0,276.17914916666666,200.0,369.6388888888889,200.0,200.0,390.5902680555556,200.0,200.0,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 18:30:00-05:00,200.0,200.0,257.33748833333334,200.0,272.9027777777777,276.17914916666666,200.0,221.7833333333334,200.0,200.0,390.5902680555556,200.0,200.0,200.0,280.0972125,200.0,213.90832166666667,,200.0
2013-10-26 19:00:00-05:00,200.0,200.0,428.89581388888894,272.22222222222223,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,390.5902680555556,263.6180555555555,248.10300115740742,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-26 19:30:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,551.3958333333335,200.0,279.7326291666667,200.0,213.90832166666667,,200.0
2013-10-26 20:00:00-05:00,320.2013694444444,238.4375,257.33748833333334,200.0,272.9027777777777,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,330.83750000000003,333.27776805555555,280.0972125,200.0,213.90832166666667,,200.0
2013-10-26 20:30:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,369.6388888888889,200.0,200.0,234.35416083333337,263.6180555555555,551.3958333333335,200.0,279.8784625,200.0,213.90832166666667,,200.0
2013-10-26 21:00:00-05:00,200.0,238.4375,257.2062441666667,272.22222222222223,272.9027777777777,460.2985819444445,200.0,369.6388888888889,200.0,200.0,234.35416083333337,200.0,330.83750000000003,200.0,200.0,200.0,356.5138694444444,,200.0
2013-10-26 21:30:00-05:00,200.0,238.4375,428.89581388888894,200.0,272.9027777777777,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,330.83750000000003,200.0,200.0,200.0,356.5138694444444,,200.0
2013-10-26 22:00:00-05:00,200.0,238.4375,257.33748833333334,272.22222222222223,200.0,276.17914916666666,200.0,369.6388888888889,200.0,200.0,390.5902680555556,200.0,330.83750000000003,200.0,200.0,200.0,213.8305497222222,,200.0
2013-10-26 22:30:00-05:00,200.0,238.4375,428.89581388888894,200.0,272.9027777777777,460.2985819444445,200.0,221.7833333333334,200.0,200.0,234.35416083333337,263.71527453703703,330.83750000000003,200.0,200.0,206.59722222222223,213.8305497222222,,200.0
2013-10-26 23:00:00-05:00,200.0,238.380787037037,257.33748833333334,200.0,272.9027777777777,460.2985819444445,200.0,369.6388888888889,200.0,200.0,390.5902680555556,200.0,330.83750000000003,333.27776805555555,200.0,206.59722222222223,213.90832166666667,,200.0
2013-10-26 23:30:00-05:00,320.2013694444444,200.0,257.24999222222215,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,263.7638840277778,330.83750000000003,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-27 00:00:00-05:00,200.0,200.0,257.33748833333334,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,330.83750000000003,200.0,200.0,200.0,213.90832166666667,,200.0
2013-10-27 00:30:00-05:00,200.0,200.0,257.29374027777783,200.0,200.0,276.17914916666666,200.0,221.7833333333334,200.0,200.0,234.35416083333337,200.0,330.83750000000003,200.0,200.0,200.0,213.90832166666667,,200.0
