22347,0.0
22392,0.0
22394,0.0
22376,0.0
22375,0.0
22369,0.005501618122977347
22352,1.4380200294219454
139226,1.8411956400966152
22353,1.9983734043209849
22383,2.2590820785739005
139223,2.5822613521455193
22281,2.9599442675159255
139225,4.8876000865036175
22382,5.349311848958332
22355,7.308085860509102
139285,12.232727918379618
139228,12.838169145299158
139291,12.858631955353864
139233,12.93666748421262
139253,13.22604890568135
22348,13.507076456133483
139268,13.781316989144873
139229,14.241777586010107
139231,18.178440651721015
139053,18.227766966666678
139063,18.28072898823923
139060,18.36830525198407
139050,18.574664088164273
139230,19.13995213368689
139049,19.238491127257788
139276,19.817263125426607
139232,20.77981668449493
139222,21.601447951028746
22349,22.252433252212796
139058,22.518542548979777
139059,22.844312416911396
139062,23.09527573206252
22384,23.216717215407186
139262,23.32513766522987
139051,23.416349889213397
139283,23.44109761722223
139227,23.73589492881941
139061,24.00900611762331
139436,24.020603523071305
139251,24.318371782243794
22346,24.546924823501346
139048,25.189864084777195
139052,25.828639771464697
22351,25.853923028513957
139280,25.91544840333895
22350,26.229391016312427
139068,26.56189982594442
139279,26.873085543637426
139245,27.92184422780749
139256,27.96725674927662
139238,28.17870527115689
139247,28.698835878053604
22357,29.029291945387627
139449,29.208600698274225
139278,29.51514203519468
139457,29.773551116666724
139246,30.062582964732147
139255,30.422574371989032
139237,30.642027516496178
22390,30.83200950154318
22379,30.873819525187496
22354,30.891162981083866
139257,30.892710596315375
139248,31.01518700751288
139047,31.09270815178059
139447,31.537831572525697
139244,31.575080866844605
139260,31.792769762879644
139005,31.96947100793655
139006,32.06586347381363
139263,32.067986055177556
139261,32.43584106863301
139445,32.93134544162976
139046,33.3264894776632
139433,33.768222991712086
139007,33.76978359614829
22391,34.733359637853674
139277,35.13634725865133
139008,35.746367616751215
139451,35.948266306636356
139002,36.23830235247289
139281,36.81462628352163
22389,37.82567808054684
139003,38.166240934738
139252,38.49671975257377
22386,39.17577561321807
139282,39.22534461018215
139438,40.33601080051338
139437,40.390336031295725
139446,40.964440062893466
139249,41.31717179231149
139284,42.38641779412856
139004,42.45255043738482
22362,42.736563384126995
139430,43.731353727401924
139443,43.82667745150443
139435,44.6086231005466
139439,48.711970571500395
22388,48.84851029593705
139428,49.20825747106863
22356,54.43430240097735
139434,55.6813151673952
139295,56.28969563474983
22385,57.60823894495897
22331,60.53453472289037
22360,60.62916418137531
22328,62.471070921327915
22261,66.1217127661743
22387,68.18957835825636
22291,69.06094391289874
22295,70.24380521222572
22256,70.36824812564906
22367,70.40568217224028
22250,70.78781582871814
22286,71.93502262455175
22262,72.52793920248766
22247,72.66278999264449
22276,73.19271012877186
22245,74.3350021484942
22266,76.64536423464413
22296,76.74952692937626
22315,77.31407665796463
22275,77.60607216470167
22334,78.10495963789363
22243,78.73653614236108
22341,86.32096957158792
22380,106.66752429621089
