,description,base lab cfm,hood inc cfm,sash driven cfm,lab total cfm,savings cad
0,current operation,447.9200000000106,0.0,4.760896933154748,452.68089693316153,0.0
1,reduced unoccupied ach,398.8501188455118,0.0,23.83245014729689,422.6825689928024,149.9916397017958
2,reduced unoccupied face velocity,447.9200000000106,0.0,2.5099213297968914,450.42992132980606,11.254878016777354
3,sash reduced 20%,447.9200000000106,0.0,0.0,447.9200000000106,23.804484665754728
4,sash reduced 50%,447.9200000000106,0.0,0.0,447.9200000000106,23.804484665754728
5,"reduced ach, sash reduced 20%",398.36427843804154,0.0,3.9904702898718476,402.3547487279115,251.63074102625018
6,"reduced ach, sash reduced 50%",398.43368421053736,0.0,0.0,398.43368421053736,271.23606361312085
7,"all reduced (ach, face vel, sash 50%)",398.1560611205543,0.0,0.0,398.1560611205543,272.62417906303625
